EQY_FUND_CRNCY,REL_INDEX,FA_ADJUSTED,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticker,CUSIP,ISIN,SEDOL,GICS Sector,GICS Ind Name,GICS SubInd Name,Price:D-1,Sec Type,Market Cap,Total Return:M-1,Total Return:M-6,Total Return:Y-1,Average Volume:M-3,Inc Before XO Items T12M,Preferred Dividends T12M,Tot CE LF,Pref Eq LF,Deferred Tax Liab LF,Revenue T12M,NextMonthReturnt,MOV_AVG_20D,MOV_AVG_50D,MOV_AVG_100D,MOV_AVG_200D,Total Return:W-1,Total Return:M-3,,,
ANCB US Equity,32838104,US0328381043,B5SQ1Y5,Financials,Banks,Regional Banks,26,Common Stock,63816632,10.66183899,6.295997437,15.65836534,5071.180328,495000,0,63196000,0,,21726000,,24.7424,24.239,24.055,24.068,5.69,4.00,,,
CART US Equity,144200102,US1442001020,B058V38,Financials,Banks,Regional Banks,6,Common Stock,27805572,-0.990098075,0.667975047,8.303249843,1869.044444,1612000,235000,28463000,2580000,,17165000,,6.0029,5.9924,6.0093,5.8254,0.84,-1.64,,,
CBNK US Equity,168565109,US1685651093,B192G05,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,18.97999954,Common Stock,99120000,4.05701634,6.509574681,16.88446595,4744.934426,2863000,0,89753000,0,,29033000,,18.6502,18.351,18.151,17.5906,0.74,4.93,,,
MLVF US Equity,561409103,US5614091032,B86PXS3,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,15.65999985,Common Stock,102740760,1.326431088,-6.73020254,3.915064131,4716.253968,5363000,0,86650000,0,-12948000,26128000,,15.4553,15.7393,15.8514,16.1658,0.71,-0.51,,,
MSBI US Equity,597742105,US5977421057,B6VRG58,Financials,Banks,Regional Banks,22.76000023,Common Stock,350386656,5.419175859,,,,,,238386000,0,,,,22.113,#N/A N/A,#N/A N/A,#N/A N/A,1.83,#N/A N/A,,,
HOMB US Equity,436893200,US4368932004,B17MTL9,Financials,Banks,Regional Banks,20.87000084,Common Stock,2929725696,7.632808129,8.698550101,8.001728332,526462.9365,158110000,0,1264914944,0,-84961000,492028000,,20.341,20.7962,20.7751,20.6409,-0.24,-2.50,,,
NCBS US Equity,6.54E+106,US65406E1029,2012865,Financials,Banks,Regional Banks,36.36000061,Common Stock,312648160,-1.72972808,13.62500191,8.537315255,42220.61905,11429000,476000,102415000,12200000,,65798000,,37.775,37.2926,37.8502,34.8771,1.48,-5.56,,,
FBIZ US Equity,319390100,US3193901002,B0M02F6,Financials,Banks,Regional Banks,23.70999908,Common Stock,206370464,3.991227534,4.368604871,11.38323456,17762.26984,16727000,0,158394000,0,,95087000,,23.691,23.9194,23.7862,23.8595,-3.03,-5.86,,,
PUB US Equity,712706209,US7127062096,BYMT0F7,Financials,Banks,Regional Banks,17.87000084,Common Stock,316919232,8.330755853,16.53452389,4.33680604,56185.15873,20972000,0,215382000,0,,82419000,,17.617,17.3192,16.7477,16.4801,-0.61,9.12,,,
EQBK US Equity,29460X109,US29460X1090,BYZG9Q9,Financials,Banks,Regional Banks,22.59000015,Common Stock,185608816,3.150687425,2.681818875,,29630.85714,11576000,92000,138720000,16372000,,,,22.174,22.516,21.8042,#N/A N/A,-0.13,7.73,,,
RLOG US Equity,752182105,US7521821055,B041R85,Industrials,Marine,Marine,1.019999981,Common Stock,18877236,-6.422022964,-8.928573519,-64.70588429,45132.36508,-4232000,1333000,24922000,14674000,-5825000,148444000,,1.056,1.0718,1.0039,1.307,-1.92,10.51,,,
SPWR US Equity,867652406,US8676524064,B59DK93,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,14.57999992,Common Stock,2012711424,-4.142012576,-42.68868075,-48.37110467,2145344.873,-371803008,0,1357142016,0,,1520476992,,15.2145,15.6582,18.2591,21.6285,-5.14,-27.61,,,
PBH US Equity,74112D101,US74112D1019,B0650P3,Health Care,Pharmaceuticals,Pharmaceuticals,53.5,Common Stock,2829643264,-2.247395492,14.61011065,14.07249096,427818.9683,99907000,0,744336000,0,441926016,806247008,,54.929,54.2264,54.5548,51.9224,-1.26,-5.78,,,
ULH US Equity,91388P105,US91388P1057,B066PX9,Industrials,Road & Rail,Trucking,14.94999981,Common Stock,424794496,19.21849964,16.87793188,-26.70964542,14756.26984,35077000,0,143383008,0,37407000,1107412016,,14.004,13.934,14.7611,14.7067,4.33,5.36,,,
WEX US Equity,96208T104,US96208T1043,B8383P2,Information Technology,IT Services,Data Processing & Outsourced Services,93.68000031,Common Stock,3625326848,7.951142686,29.01804093,-9.540360647,309922.6508,98312000,0,1124699008,0,87842000,878562992,,93.3775,91.7114,88.592,84.7876,-2,-0.86,,,
LHCG US Equity,50187A107,US50187A1079,B06DT50,Health Care,Health Care Providers & Services,Health Care Services,45.25999832,Common Stock,820205504,8.199847813,19.35654142,15.37088669,107442.1905,42709000,0,362710016,0,,845838992,,45.175,43.3834,40.716,41.4221,-0.83,12.20,,,
FLT US Equity,339041105,US3390411052,B4R28B3,Information Technology,IT Services,Data Processing & Outsourced Services,151.6799927,Common Stock,14038139904,5.97358171,23.47769228,-1.346346227,614966.5079,378250000,0,2987769088,0,,1700960992,,148.1785,147.3114,147.8373,142.5799,-0.08,-1.94,,,
EXLS US Equity,302081104,US3020811044,B07LST0,Information Technology,IT Services,Data Processing & Outsourced Services,49.50999832,Common Stock,1658567680,-2.5201862,13.39898876,34.46496125,204528.6032,60119000,0,496816992,0,,666875008,,51.9215,51.5336,50.7527,47.6487,-2.21,2.31,,,
ARAY US Equity,4397105,US0043971052,B1R2HW6,Health Care,Health Care Equipment & Supplies,Health Care Equipment,5.480000019,Common Stock,443466144,6.614789133,2.814260741,-17.84108011,621971.9841,-23897000,0,62347000,0,,405577000,,5.283,5.2802,5.4235,5.7842,2.24,2.24,,,
BOFI US Equity,05566U108,US05566U1088,B0637D4,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,16.81999969,Common Stock,1060681536,-3.054758934,-1.981352888,-40.56012251,1034441.27,113959000,309000,648139008,5150000,,358616000,,17.062,17.5882,18.6443,19.2303,0.48,-17.43,,,
UBNK US Equity,910304104,US9103041045,BLTFR23,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,13.14999962,Common Stock,659682368,3.830558283,19.77101018,2.892288349,151116.746,44235000,0,644193024,0,,234074000,,13.1965,13.159,12.9216,12.7607,1.06,2.23,,,
OSHC US Equity,67501R103,US67501R1032,B58Y8L5,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,21.97999954,Common Stock,140928672,31.1455802,23.1430726,48.44222524,37834.91935,6949000,0,113844000,0,,39554000,,20.1258,18.3717,17.935,17.4858,0.09,23.49,,,
RPAI US Equity,76131V202,US76131V2025,B7QR337,Financials,Real Estate Investment Trusts (REITs),Retail REITs,17.62999916,REIT,4184374528,4.134665345,16.10083518,25.87443521,1099136.81,159974000,9450000,2026418048,135000000,,599402016,,17.2245,16.564,16.2969,15.5945,1.44,11.40,,,
CE US Equity,150870103,US1508701034,B05MZT4,Materials,Chemicals,Specialty Chemicals,63.41999817,Common Stock,9179199488,-1.001426902,1.199351335,-0.87807443,861731.619,331000000,0,2601999872,0,-121000000,5502000000,,67.784,68.6902,68.4535,66.813,-9.22,-9.81,,,
GTWN US Equity,372591107,US3725911073,B86K3B1,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,20.86481285,Common Stock,38410452,5.912751487,11.12053498,18.21066648,1759.808511,1137000,0,32392000,0,-1704000,13717000,,20.1811,20.2342,19.8787,#N/A N/A,-0.31,4.58,,,
PHH US Equity,693320202,US6933202029,B05JV20,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,14.60999966,Common Stock,781905088,9.767086372,18.97394116,-41.81601234,548320.6508,-184000000,0,1266000000,0,,638000000,,14.2115,13.9418,13.0494,13.5036,0,13.87,,,
PAY US Equity,92342Y109,US92342Y1091,B07RH68,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,19.15999985,Common Stock,2118129408,7.039107574,-18.08465008,-41.00985186,3041853.095,75653000,0,897649024,0,75544000,2063857024,,18.82,20.9238,24.4211,25.4367,0.58,-32.68,,,
CPLA US Equity,139594105,US1395941057,B0GWDP5,Consumer Discretionary,Diversified Consumer Services,Education Services,59.86999893,Common Stock,692318400,17.13949954,38.43344952,22.32943127,96471.5873,41170000,0,198092992,0,,425359000,,56.2065,53.6952,52.8926,49.5088,5.53,9.06,,,
RAIL US Equity,357023100,US3570231007,B06T0P5,Industrials,Machinery,Construction Machinery & Heavy Trucks,14.89999962,Common Stock,184191968,7.658955594,-20.89800028,-21.12844914,175536.127,46545000,0,259879008,0,,828640000,,14.4805,14.383,14.8883,17.3343,1.92,-12.55,,,
TBK US Equity,8.97E+304,US89679E3009,BS7T2S7,Financials,Banks,Regional Banks,17.46999931,Common Stock,316407456,9.736176066,23.63764453,30.66566539,36962.20635,20069000,782000,270016992,9746000,,124349000,,16.995,16.4484,16.0651,15.8296,0.81,9.94,,,
MDGL US Equity,558868105,US5588681057,BD59BS7,Health Care,Biotechnology,Biotechnology,7.5,Common Stock,85003616,-20.09854307,-12.49179572,-89.84427844,25868.66077,-38067000,0,41574000,0,,0,,9.3718,10.813,10.9344,13.1634,-37.53,-46.43,,,
PSDV US Equity,74440J101,US74440J1016,B39W740,Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services,3.819999933,Common Stock,130540552,34.98233344,12.02345563,-8.612438035,75363.26984,-20306000,0,26553000,0,,1725000,,3.3808,3.2677,3.0763,3.362,9.46,33.10,,,
OFLX US Equity,682095104,US6820951043,B0FPH75,Industrials,Machinery,Industrial Machinery,34.11000061,Common Stock,344232032,-11.40259582,15.23648706,13.01122505,9014.539683,15461000,0,43411000,0,332000,95135000,,35.704,36.0278,35.2566,35.3618,-5.14,3.55,,,
HFBL US Equity,43708L108,US43708L1089,B5NPSS0,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,21.89999962,Common Stock,43549900,2.517477093,0.321347265,5.832865651,3438.926829,3376000,0,43392000,0,,18710000,,21.7645,22.0463,22.5603,#N/A N/A,0.41,-1.30,,,
PTCT US Equity,69366J200,US69366J2006,B17VCN9,Health Care,Biotechnology,Biotechnology,5.96999979,Common Stock,204562160,-15.07824165,-74.93702827,-88.29870691,1105979.095,-173765000,0,196000992,0,,48179000,,6.898,7.1992,7.0173,16.3786,-16.85,-19.54,,,
CORE US Equity,218681104,US2186811046,B0637B2,Consumer Discretionary,Distributors,Distributors,48.95999908,Common Stock,2265190144,8.582831933,20.94696191,59.28897747,333399.3175,51700000,0,495400000,0,,11628400128,,48.227,45.8619,43.0976,41.4576,0.12,20.15,,,
DXCM US Equity,252131107,US2521311074,B0796X4,Health Care,Health Care Equipment & Supplies,Health Care Equipment,92.23000336,Common Stock,7694926848,16.74683969,29.39114048,10.37578513,963491.5323,-63900000,0,231200000,0,,445400000,,82.412,75.2416,69.9135,73.4026,4.94,43.26,,,
SGI US Equity,82706L108,US82706L1089,B081PV0,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",5.400000095,Common Stock,195898144,9.979638761,-8.08510476,6.508874014,368141.9841,-20924000,0,54631000,0,,563120000,,5.26,5.1986,5.6801,5.6406,2.27,20.54,,,
RLGT US Equity,75025X100,US75025X1000,B065G33,Industrials,Air Freight & Logistics,Air Freight & Logistics,3.160000086,Common Stock,154132064,4.635765092,-4.531717811,-53.66568906,162233.0952,-1146014,2045550,98612896,20980000,,795112912,,3.151,3.2278,3.45,3.5117,-2.17,-19.80,,,
ZUMZ US Equity,989817101,US9898171015,B081QB7,Consumer Discretionary,Specialty Retail,Apparel Retail,16.97999954,Common Stock,427133152,20.25495524,-6.239652292,-35.41270844,510637.8889,23878000,0,289300000,0,-6362000,799543008,,15.718,15.115,16.4665,16.7988,5.01,1.19,,,
GLDD US Equity,390607109,US3906071093,B1LDZK9,Industrials,Construction & Engineering,Construction & Engineering,4.440000057,Common Stock,269316768,2.777775018,29.06976696,-13.78640825,132193.8571,-1834000,0,249888992,0,,845440000,,4.5535,4.5714,4.4484,4.1564,-1.11,-2.84,,,
HTGC US Equity,427096508,US4270965084,B07LT08,Financials,Capital Markets,Asset Management & Custody Banks,13.26000023,Common Stock,976795904,7.980460238,27.31732198,33.00940209,231898.9841,35292000,0,718380032,0,,168689000,,12.803,12.4386,12.1845,11.6818,0.61,10.88,,,
CTRN US Equity,17306X102,US17306X1028,B06FLD8,Consumer Discretionary,Specialty Retail,Apparel Retail,16.68000031,Common Stock,248623552,9.520688158,-18.68632772,-29.51888757,87009.90476,12985000,0,219846000,0,-8520000,682550000,,16.71,16.181,16.9868,19.074,1.28,-6.77,,,
DRH US Equity,252784301,US2527843013,B090B96,Financials,Real Estate Investment Trusts (REITs),Hotel & Resort REITs,9.819999695,REIT,1972288768,9.598210413,21.54411049,-18.91295318,2509828.762,91767000,0,1816834944,0,,935136000,,9.5695,9.2646,9.3557,9.6624,-2.48,11.80,,,
KFFB US Equity,491292108,US4912921081,B0357L1,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,8.260000229,Common Stock,69710392,1.958651639,-9.123814435,4.695193056,2838.47541,1655000,0,67447000,0,,12164000,,8.3015,8.5844,8.8057,8.918,-0.36,-8.99,,,
BPI US Equity,10807M105,US10807M1053,B3VVNF8,Consumer Discretionary,Diversified Consumer Services,Education Services,7.130000114,Common Stock,330053408,-0.140052552,6.417915185,-25.65172053,83281.92063,-80195000,0,294872000,0,,552212992,,7.2795,7.5386,8.5633,7.9585,-1.66,-25.26,,,
LOV US Equity,84651P100,US84651P1003,B2351B3,Information Technology,Internet Software & Services,Internet Software & Services,1.779999971,Common Stock,46077872,25.35211445,-49.28774997,-41.63934429,52927.47619,-5567000,0,15860000,0,,44508000,,1.6935,1.6168,2.0209,2.785,2.3,-24.26,,,
DSW US Equity,23334L102,US23334L1026,B0BV2V6,Consumer Discretionary,Specialty Retail,Apparel Retail,24.26000023,Common Stock,1989726976,16.18774523,2.784757557,-21.02442814,2241205.603,118682000,0,933566976,0,-21217000,2646028992,,23.275,21.7838,23.7214,23.8702,3.72,-0.27,,,
DISCA US Equity,25470F104,US25470F1049,B3D7K31,Consumer Discretionary,Media,Broadcasting,25.09000015,Common Stock,15377379328,2.912227302,-9.061254027,-20.62638511,3602614.54,1067000000,230000000,5363999744,2000000,,6417999872,,25.3395,25.9658,27.0939,27.4394,-1.65,-8.13,,,
FCFP US Equity,31985Q106,US31985Q1067,B128QV1,Financials,Banks,Regional Banks,9.010000229,Common Stock,154825856,4.041574915,24.27586523,28.71428898,34531.71429,10162000,0,111109000,0,-9217000,41916000,,8.9015,8.8408,8.73,7.8249,0.11,0.11,,,
CNSL US Equity,209034107,US2090341072,B07LSQ7,Telecommunication Services,Diversified Telecommunication Services,Integrated Telecommunication Services,27.95000076,Common Stock,1415806848,6.557631784,43.6772245,50.61483543,237483.5714,-598000,0,235192992,0,,772005008,,27.802,26.2782,25.32,23.1727,0.18,19.85,,,
ITC US Equity,465685105,US4656851056,B0F7FR7,Utilities,Electric Utilities,Electric Utilities,46.25,Common Stock,7093457408,-0.194216988,16.94143045,35.69859547,1033388.175,237901000,0,1792996992,0,,1075399984,,46.5215,45.7504,44.5203,40.8999,-0.73,5.39,,,
ECOM US Equity,159179100,US1591791009,B986ZW9,Information Technology,Internet Software & Services,Internet Software & Services,15.76000023,Common Stock,401452128,12.73248029,28.86345723,47.01492385,117059.0317,-16558000,0,82133000,0,,104342000,,15.2235,14.1918,13.007,12.5381,2.74,26.48,,,
CLRB US Equity,15117F302,US15117F3029,BYM57B0,Health Care,Biotechnology,Biotechnology,2.75,Common Stock,13811160,-23.1843559,-50.00000108,-91.01307173,1949204.397,-2369311,0,2576690,0,,0,,2.985,3.2176,3.0846,6.4324,7.84,70.81,,,
TIS US Equity,68572N104,US68572N1046,B0CMBD3,Consumer Staples,Household Products,Household Products,30.70999908,Common Stock,315580288,-13.76018377,6.653692936,37.07174733,66238.44444,16420000,0,135588000,0,,175893000,,34.497,33.7364,31.5583,30.2249,-11.52,0.13,,,
ATRC US Equity,04963C209,US04963C2098,B0C8KV2,Health Care,Health Care Equipment & Supplies,Health Care Equipment,15.18999958,Common Stock,503143904,5.559410827,-13.10068662,-43.06596924,231603.8413,-31670000,0,181027008,0,,135809000,,15.1195,14.9756,15.5286,17.4706,-0.78,-4.47,,,
RUTH US Equity,783332109,US7833321091,B0G4KC7,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,15.97000027,Common Stock,522000416,-0.622273987,-0.920943232,-0.638895265,266876.5238,29567000,0,95131000,0,,379583000,,15.83,16.3144,16.8789,16.6309,0.19,0.97,,,
WMS US Equity,00790R104,US00790R1041,BP7RS59,Industrials,Building Products,Building Products,26.70999908,Common Stock,1454263424,1.520333055,18.8603391,-1.228316069,356546.6508,26142000,1425000,5371000,310240000,,1289483008,,27.4285,26.1944,24.4322,24.4367,-1.77,15.79,,,
SUMR US Equity,865646103,US8656461030,B083RZ4,Consumer Discretionary,Leisure Products,Leisure Products,1.950000048,Common Stock,35927816,14.03508796,0,-7.142850655,28992.25397,-8742000,0,19004000,0,,202461000,,1.7578,1.6582,1.6152,1.7642,5.41,36.36,,,
SGBK US Equity,861811107,US8618111079,B083S51,Financials,Banks,Regional Banks,31.69000053,Common Stock,406208576,-0.37723651,0.584586265,6.577402605,42599.49206,27484000,0,296960992,0,,103551000,,32.081,31.8588,31.1373,31.2443,-2.04,0.86,,,
KS US Equity,48562P103,US48562P1030,B0L2NP0,Materials,Paper & Forest Products,Paper Products,14.27999973,Common Stock,1379039616,10.69767562,-1.875576346,-38.68190339,1203945.365,82926000,0,869105984,0,,3094926976,,14.0125,14.6246,14.2291,16.3759,-2.33,-9.43,,,
ALJ US Equity,20520102,US0205201025,B0FGJN8,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing,7.070000172,Common Stock,503335584,9.782610386,-41.96958265,-60.40916265,1428980.952,-56220000,0,597116032,0,,3791931904,,6.5995,6.9368,8.5522,11.3948,5.68,-31.43,,,
ROLL US Equity,75524B104,US75524B1044,B0GLYB5,Industrials,Machinery,Industrial Machinery,76.02999878,Common Stock,1784192256,7.721729678,28.14764273,13.95383302,110884.6349,63894000,0,620947008,0,-26896000,597472000,,75.0685,74.0826,73.3475,68.8522,1.35,3.72,,,
WBMD US Equity,94770V102,US94770V1026,B0LMJC9,Information Technology,Internet Software & Services,Internet Software & Services,61.00999832,Common Stock,2360550912,4.684282085,19.36998159,39.38770318,729491.127,69738000,0,220863008,0,,651608992,,60.5,61.8634,61.5344,54.7618,-0.46,-2.76,,,
CF US Equity,125269100,US1252691001,B0G4K50,Materials,Chemicals,Fertilizers & Agricultural Chemicals,24.68000031,Common Stock,5752750080,1.396878186,-15.9997427,-56.97453588,4959281.016,545200000,0,4041999872,0,,4358700096,,25.55,26.9676,29.4918,34.8521,-1.99,-24.61,,,
CTSO US Equity,23283X206,US23283X2062,BTCB1L1,Health Care,Health Care Equipment & Supplies,Health Care Equipment,4.900000095,Common Stock,124509496,9.865472051,27.604172,-24.84662408,64137.30159,-5251098,0,6263746,0,,5878724,,4.795,4.5508,4.449,5.0889,6.06,13.43,,,
GTT US Equity,362393100,US3623931009,BHB2F53,Information Technology,Internet Software & Services,Internet Software & Services,20.53000069,Common Stock,762835328,14.37325802,37.87777175,-13.15566321,204377.2222,19135000,0,113958000,0,,431334000,,20.068,18.7226,17.3461,17.3787,-2.19,28.47,,,
THS US Equity,89469A104,US89469A1043,B095X84,Consumer Staples,Food Products,Packaged Foods & Meats,103.1900024,Common Stock,5823339008,4.31662389,30.02772385,27.4265228,754227.1111,93712000,0,2719336960,0,,3693433088,,102.448,98.466,93.1137,87.1528,0.11,16.73,,,
GAIN US Equity,376546107,US3765461070,B0C1G46,Financials,Capital Markets,Asset Management & Custody Banks,7.610000134,Common Stock,230361984,7.169448602,10.58894143,7.787597799,187171.0794,24854000,0,279022016,0,0,50955000,,7.4495,7.203,7.0762,7.222,1.47,12.42,,,
KONA US Equity,50047H201,US50047H2013,B0H1T86,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,12.5,Common Stock,140139504,16.93171647,-23.12423232,-33.89740825,132813.5873,-5970000,0,51197000,0,,156564000,,11.207,11.7532,12.2987,13.4564,8.41,-6.16,,,
AMP US Equity,03076C106,US03076C1062,B0J7D57,Financials,Capital Markets,Asset Management & Custody Banks,95.83999634,Common Stock,15891560448,7.721698351,7.465510926,-22.26825576,1200455.794,1431000000,0,7874999808,0,,11658000128,,93.894,96.1696,95.4132,98.4425,-1.28,0.74,,,
ISBC US Equity,46146L101,US46146L1017,BMHT4M3,Financials,Banks,Regional Banks,11.35999966,Common Stock,3624865024,3.649631543,-1.796363143,-5.150802185,2680208.952,181177000,0,3132251904,0,,802284000,,11.2953,11.4775,11.4995,11.8159,-0.87,-1.13,,,
WSBF US Equity,94188P101,US94188P1012,BJ7BVV6,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,15.68000031,Common Stock,457297568,4.514065699,14.20931879,22.09648009,56185.22222,19898000,0,400580992,0,,171744000,,15.6215,15.0282,14.4719,14.091,-0.44,12.42,,,
RKDA US Equity,39014105,US0390141051,BXB3N32,Consumer Staples,Food Products,Agricultural Products,2.359999895,Common Stock,104436832,-5.600004196,-20.00000485,-43.40527933,57982.7619,-17343000,,35477000,0,,5451000,,2.359,2.09,2.2488,2.6245,5.36,9.77,,,
GWB US Equity,391416104,US3914161043,BRHZ1X6,Financials,Banks,Regional Banks,33.16999817,Common Stock,1939696128,6.965488307,28.32420753,35.75126529,518652.2381,121307000,0,1640510976,0,,416490000,,33.294,32.9068,30.9527,29.0875,-2.56,5.71,,,
EBS US Equity,29089Q105,US29089Q1058,B1HJLW5,Health Care,Biotechnology,Biotechnology,31.53499941,Common Stock,1337629184,18.53034895,-8.770489667,3.055548818,758925,88380000,0,666982016,0,,570158000,,29.5521,34.0336,34.7097,34.2664,3.25,-13.32,,,
CLUB US Equity,89214A102,US89214A1025,B0H9BD9,Consumer Discretionary,"Hotels, Restaurants & Leisure",Leisure Facilities,2.460000038,Common Stock,63341424,-5.384610447,101.6393427,2.499997516,41781.57143,78798000,0,-81358000,0,61000,406883000,,2.5655,2.749,2.8956,2.268,-3.91,-26.13,,,
RSO US Equity,76120W708,US76120W7083,BYSQXV9,Financials,Real Estate Investment Trusts (REITs),Mortgage REITs,13.60999966,REIT,424597216,5.503876427,39.89836308,13.43035557,181775.5238,13233000,22783000,503366112,285339872,-12634000,191467000,,13.0015,12.8596,12.2551,11.9131,2.18,18.29,,,
LQDT US Equity,53635B107,US53635B1070,B0ZN8Z4,Information Technology,Internet Software & Services,Internet Software & Services,8.079999924,Common Stock,248270560,9.485092119,24.11673794,-12.83711408,139330.0635,-48127000,0,215578000,0,,321792000,,8.047,7.4768,6.4876,6.4998,-0.86,44.80,,,
GHDX US Equity,37244C101,US37244C1018,B0J2NP2,Health Care,Biotechnology,Biotechnology,29.03000069,Common Stock,958430208,10.50628162,0.798616166,9.053342492,187870.7143,-30166000,0,137411008,0,,300200000,,27.799,26.8144,26.3725,27.2368,2.94,10.46,,,
EXPE US Equity,30212P303,US30212P3038,B748CK2,Consumer Discretionary,Internet & Catalog Retail,Internet Retail,116.6500015,Common Stock,17464348672,11.96966902,15.95895811,10.0939523,2001171.794,147553992,0,4202304000,0,492470016,7736149888,,113.8265,110.2366,109.9558,113.6184,-0.47,0.97,,,
NXTM US Equity,67072V103,US67072V1035,B0J2NW9,Health Care,Health Care Equipment & Supplies,Health Care Equipment,22.11000061,Common Stock,1423588864,3.608249542,16.86046787,57.70328023,657127.7302,-12180000,0,194188000,0,,345848000,,22.1745,20.6896,18.221,18.2978,-0.45,37.16,,,
JMBA US Equity,47023A309,US47023A3095,BBDJK33,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,10.80000019,Common Stock,162985264,4.046243465,-16.5378629,-30.54662342,83437.96825,8370000,0,3104000,0,,127926000,,10.5275,10.684,11.6364,12.4432,1.03,-16.86,,,
LORL US Equity,543881106,US5438811060,B0LXSR0,Consumer Discretionary,Media,Cable & Satellite,35.13000107,Common Stock,1086667520,-0.283844665,1.67873182,-45.3994357,69270.39683,80608000,0,141423008,0,,231686000,,35.503,36.688,36.0588,37.4204,-2.5,-4.23,,,
ADXS US Equity,7624208,US0076242082,BCBYXH2,Health Care,Biotechnology,Biotechnology,8.340000153,Common Stock,286451360,1.336581002,22.28738919,-48.7400128,690039.6984,-61509375,0,95193296,0,,250000,,8.173,8.3662,8.4721,8.9911,6.38,7.75,,,
PIP US Equity,71714G102,US71714G1022,B0LD4B6,Health Care,Biotechnology,Biotechnology,2.559999943,Common Stock,167915120,6.224060233,63.05731575,49.70759565,278132.7619,-6131006,0,15626484,0,,4577608,,2.521,2.3668,2.255,1.9645,1.19,7.56,,,
IRBT US Equity,462726100,US4627261005,B0J2NS5,Consumer Discretionary,Household Durables,Household Appliances,37.91999817,Common Stock,1041628096,9.468818814,11.75949846,22.04698597,316583.9524,40870000,0,339540992,0,,629528992,,36.234,36.799,36.1858,34.2667,3.3,1.44,,,
APPS US Equity,25400W102,US25400W1027,BVFNZL6,Information Technology,Software,Application Software,1.120000005,Common Stock,74238760,8.737867561,-15.15151816,-54.47154523,453946,-28032000,,81271000,1000000,-501000,86541000,,1.154,1.0808,1.0436,1.2048,-9.68,30.23,,,
NCIT US Equity,62886K104,US62886K1043,B0J2NV8,Information Technology,IT Services,IT Consulting & Other Services,12.68999958,Common Stock,171370800,-8.836210411,1.609441986,24.85989183,46653.68254,13284000,0,111818000,0,,331883000,,13.788,13.4312,13.7404,14.0804,-6.48,-12.24,,,
ACCO US Equity,00081T108,US00081T1088,B0G7SZ5,Industrials,Commercial Services & Supplies,Office Services & Supplies,11.23999977,Common Stock,1202642560,12.96482399,85.17297287,39.80099284,606966.4127,96500000,0,612700032,0,110300000,1498500000,,10.9035,10.4558,9.6935,8.4641,0.45,17.82,,,
GORO US Equity,38068T105,US38068T1051,B1DZ912,Materials,Metals & Mining,Gold,5.619999886,Common Stock,304978880,57.48166504,321.0281293,162.2224554,1048913.524,-1194000,0,89762000,0,,81732000,,5.028,4.0138,3.3987,2.7057,11.51,71.06,,,
VLTC US Equity,92870X309,US92870X3098,B8Q5VV2,Information Technology,Software,Application Software,3.019999981,Common Stock,27164338,-16.11110942,-17.48634125,-59.02306611,155006.4762,-3157000,5510000,-26803176,29258176,,3367000,,3.4387,3.4769,3.743,4.3299,-13.22,-14.69,,,
AMSF US Equity,03071H100,US03071H1005,B0PPHS6,Financials,Insurance,Property & Casualty Insurance,58.52999878,Common Stock,1123836928,-1.530955364,15.47165774,34.19017764,119807.0159,81909000,0,495947008,0,-26531000,399128000,,61.3205,61.2374,57.0465,54.2903,-6.4,8.94,,,
CCO US Equity,18451C109,US18451C1099,B0P01M3,Consumer Discretionary,Media,Advertising,6.989999771,Common Stock,2527710464,10.95237396,92.39800731,16.81421097,127563.7778,102721000,0,-1132025984,0,,2781882048,,6.679,6.4808,5.6854,5.4796,0.29,36.79,,,
BKD US Equity,112463104,US1124631045,B0PZN33,Health Care,Health Care Providers & Services,Health Care Facilities,18.46999931,Common Stock,3431901184,20.01298831,13.45207945,-43.67185484,2747720.73,-376263008,0,2419635968,0,,4975882880,,17.005,17.0012,17.0315,17.7581,2.27,0.05,,,
