EQY_FUND_CRNCY,REL_INDEX,FA_ADJUSTED,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticker,CUSIP,ISIN,SEDOL,GICS Sector,GICS Ind Name,GICS SubInd Name,Price:D-1,Sec Type,Market Cap,Total Return:M-1,Total Return:M-6,Total Return:Y-1,Average Volume:M-3,Inc Before XO Items T12M,Preferred Dividends T12M,Tot CE LF,Pref Eq LF,Deferred Tax Liab LF,Revenue T12M,NextMonthReturnt,MOV_AVG_20D,MOV_AVG_50D,MOV_AVG_100D,MOV_AVG_200D,Total Return:W-1,Total Return:M-3,,,
ARII US Equity,02916P103,US02916P1030,B0WR837,Industrials,Machinery,Construction Machinery & Heavy Trucks,41.27000046,Common Stock,812335872,-9.096918346,1.36992053,-23.99100559,195091.2131,133453000,0,536296992,0,208262000,889336016,2.95,41.3825,43.1598,47.0375,46.0601,4.16,-26.39,,,
KOP US Equity,50060P106,US50060P1066,B0X46B1,Materials,Chemicals,Commodity Chemicals,17.54000092,Common Stock,360566784,3.603075011,-15.67306943,8.808933017,157282.0164,-75900000,0,-18500000,0,-30900000,1626900000,26.66,16.606,16.8476,18.7458,20.7444,0.75,-23.17,,,
NTLS US Equity,67020Q305,US67020Q3056,B77D2B5,Telecommunication Services,Wireless Telecommunication Services,Wireless Telecommunication Services,9.18999958,Common Stock,204520464,-0.648653185,0.218097098,103.3185756,249437.9672,-47459000,0,-23642000,0,,454389000,0.22,9.1845,9.1808,9.1612,8.2925,0.33,0.22,,,
SONA US Equity,843395104,US8433951048,B1GH4K9,Financials,Banks,Regional Banks,12.61999989,Common Stock,153992304,-3.001319198,14.10197663,9.056504426,18154.36066,9289000,0,119636000,0,,47482000,-5.99,12.743,12.8838,12.3552,11.9404,-1.33,2.81,,,
HEES US Equity,404030108,US4040301081,B0WR848,Industrials,Trading Companies & Distributors,Trading Companies & Distributors,13.17000008,Common Stock,467111168,15.62072329,-33.97925884,-42.60959579,404489.9836,44305000,0,142588000,0,,1039830992,43.34,11.8975,14.2348,16.4493,17.8215,4.19,-32.68,,,
CMG US Equity,169656105,US1696561059,B0X7DZ3,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,509.1600037,Common Stock,15297330176,12.40479553,-28.28833444,-23.43112831,1809933.148,475602008,0,2127974016,0,,4501222976,-6.92,486.9285,475.4858,551.1336,615.4546,-3.18,-12.15,,,
TDC US Equity,88076W103,US88076W1036,B247H10,Information Technology,IT Services,IT Consulting & Other Services,24.95000076,Common Stock,3228529920,2.506165187,-14.64248664,-43.95777065,2116792.738,-124000000,0,849000000,0,-13000000,2530000000,4.5,24.153,24.5086,26.4892,30.3387,-0.44,-16.58,,,
CRDC US Equity,14141R309,US14141R3093,BD08651,Health Care,Health Care Equipment & Supplies,Health Care Equipment,4.079999924,Common Stock,36319572,45.29267379,23.63635641,-35.47494199,82033.63115,-17404000,,-3460000,17214000,,2720000,-4.04,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
EQFN US Equity,29448T105,US29448T1051,BY7R410,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,8.31000042,Common Stock,28896596,-4.592418103,3.486932702,56.32829586,4742.90566,,,20931210,0,-2565007,,-2.94,8.6544,8.5118,8.3168,7.7297,-2.24,2.59,,,
VIAB US Equity,92553P201,US92553P2011,B0SRLF4,Consumer Discretionary,Media,Movies & Entertainment,36.84999847,Common Stock,14816467968,-19.25942382,-7.92128193,-45.74852937,4882359.82,1950000000,0,3697999872,0,,13077999872,15.11,37.8305,39.9372,44.1841,49.6176,-0.03,-25.28,,,
LYV US Equity,538034109,US5380341090,B0T7YX2,Consumer Discretionary,Media,Movies & Entertainment,21.98999977,Common Stock,4452087296,-3.127757568,-10.68237603,-14.06799672,1265142,-15769000,0,1236952960,0,,7245731200,2.15,20.534,22.2718,24.0471,25.2847,6.8,-13.39,,,
TDG US Equity,893641100,US8936411003,B11FJK3,Industrials,Aerospace & Defense,Aerospace & Defense,213.5800018,Common Stock,11419380736,-4.961506745,-7.070443315,-1.512495974,680583.5738,466579992,3000000,-964270016,,,2821912000,1.42,210.6105,218.7648,222.1395,225.0812,1.87,-8.97,,,
BKCC US Equity,92533108,US0925331086,B1VRDC9,Financials,Capital Markets,Asset Management & Custody Banks,9.050000191,Common Stock,671844544,3.546915649,0.387019117,12.7469592,391039.0656,113608393,0,790671488,0,,135553396,9.29,8.6855,8.9513,9.2114,9.2487,5.6,-7.62,,,
VNDA US Equity,921659108,US9216591084,B12W3P6,Health Care,Biotechnology,Biotechnology,7.849999905,Common Stock,338358240,-7.971862246,-33.41815157,-27.0446121,700152.0164,-39866000,0,133027000,0,,109925000,4.5,8.134,8.6748,9.3317,10.7035,-2.24,-20.39,,,
WNR US Equity,959319104,US9593191045,B0WHXR6,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing,26.67000008,Common Stock,2432975104,-18.93617374,-36.75714834,-41.37154222,2437627.016,614431008,0,1299297024,0,220892000,9787035904,9.24,27.592,32.3358,38.1391,41.374,-0.71,-40.42,,,
SBH US Equity,7.95E+108,US79546E1047,B1GZ005,Consumer Discretionary,Specialty Retail,Specialty Stores,31.57999992,Common Stock,4616315904,14.58635898,20.81102013,-5.787591013,2096844.705,222421000,0,-321665984,0,,3867907008,2.31,30.208,28.39,26.4476,27.5837,2,22.12,,,
SUPN US Equity,868459108,US8684591089,B72ZBG4,Health Care,Pharmaceuticals,Pharmaceuticals,12.53999996,Common Stock,613498752,10.58200876,-30.90908967,39.48832348,814151.5574,11498000,0,109436000,0,,132572000,15.09,12.497,12.5443,14.1968,15.7947,-7.93,-22.40,,,
LSBK US Equity,510700107,US5107001076,B0WR8B5,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,13.35000038,Common Stock,79816368,-0.581886372,1.211199979,0.898590478,1919.490909,3338000,0,73345000,0,,20294000,-0.45,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.06,0.46,,,
NOG US Equity,665531109,US6655311099,B0WRP81,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,3.339999914,Common Stock,210288544,1.212120074,-44.61028527,-61.25290071,1501745.754,-699457928,0,-28341724,0,-31695562,397348880,34.34,2.907,3.205,4.0744,4.8976,21.9,-34.89,,,
MGYR US Equity,55977T109,US55977T1097,B0XGGD9,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,9.56000042,Common Stock,55634360,-2.448977209,-2.049178326,11.81286791,2682.971429,1024000,0,46875000,0,,21682000,2.86,9.8565,9.8822,#N/A N/A,#N/A N/A,-5.53,-2.34,,,
UAL US Equity,910047109,US9100471096,B4QG225,Industrials,Airlines,Airlines,57.25999832,Common Stock,20584099840,18.59983382,0.509034746,-12.15096954,6001493.361,7339999936,0,8965999616,0,-2036999936,37864000512,5.8,50.8245,51.789,54.8637,55.2811,3.19,2.75,,,
SUNW US Equity,86803X105,US86803X1054,BYNPPB5,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,2.440000057,Common Stock,43403896,-14.38596004,-17.84511671,-65.39007105,206459.5082,-7418193,0,16852000,0,,41626231,13.99,2.489,2.8122,2.8806,3.2175,-1.61,-17.29,,,
XCO US Equity,269279402,US2692794025,B0YBGD3,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1.049999952,Common Stock,296250176,-11.76471413,25.6450443,-50,3762135.426,-1045373016,0,-600476032,0,,404572992,-0.09,0.9473,1.0288,1.0771,1.0462,5,-17.32,,,
MWA US Equity,624758108,US6247581084,B15RZR4,Industrials,Machinery,Industrial Machinery,8.609999657,Common Stock,1388483456,5.129457391,-3.347305986,-5.147561287,1304648.492,57300000,0,365100000,0,,1145400000,13.56,8.2835,8.3038,8.5443,8.68,-0.23,-7.39,,,
DK US Equity,246647101,US2466471016,B142DK9,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing,15.81999969,Common Stock,983008192,-7.050533083,-48.28448117,-56.77798822,1109638.574,43700000,0,1153299968,0,,5762000000,0.81,14.1855,18.2206,22.363,28.4669,16.49,-42.87,,,
PRTK US Equity,699374302,US6993743029,BSDHYJ0,Health Care,Pharmaceuticals,Pharmaceuticals,15.27999973,Common Stock,269059648,4.514362877,-41.18552732,-47.72494022,56988.83607,-70859000,0,101239000,0,0,0,-2.19,13.8235,15.6784,17.4945,21.7088,13.1,-26.08,,,
CBLI US Equity,185860202,US1858602022,BVS8024,Health Care,Biotechnology,Biotechnology,3.25,Common Stock,35708292,-14.27063849,-19.95073779,-3.846157102,27437.14754,-13044917,0,9888182,0,0,2708225,-26.45,3.5135,3.5688,3.8258,3.7683,-7.67,-22.80,,,
AVXL US Equity,32797300,US0327973006,BYTYP72,Health Care,Biotechnology,Biotechnology,4.46999979,Common Stock,154902864,24.51253195,-17.22222757,488.1578745,1669305.951,-15275921,0,11491295,0,,0,10.36,4.111,4.7844,6.1731,4.8324,10.92,-36.05,,,
SNCR US Equity,87157B103,US87157B1035,B17BCQ2,Information Technology,Software,Application Software,28.01000023,Common Stock,1249095680,-8.583548346,-30.65114966,-36.71486378,581922.0328,46682000,0,609814016,0,12844000,578831008,16.79,25.5325,29.958,33.5848,38.9199,8.06,-28.85,,,
IRWD US Equity,46333X108,US46333X1081,B3MZ6K5,Health Care,Biotechnology,Biotechnology,9.649999619,Common Stock,1383697920,4.550380251,-12.27273074,-37.54045477,1329428.213,-142669000,0,95125000,0,,149555000,14.2,8.7405,9.9185,10.7398,11.2539,3.65,-20.90,,,
GPRE US Equity,393222104,US3932221043,B11FJD6,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing,13.60000038,Common Stock,523248512,-27.64312538,-35.15673405,-40.16726954,708697.3115,15228000,0,797830016,0,,2965588928,15.07,15.243,17.7922,19.472,22.2104,-8.28,-42.12,,,
MODN US Equity,607525102,US6075251024,B94Z434,Information Technology,Software,Application Software,10.31999969,Common Stock,279114816,-5.321100404,0.194169939,-16.57235416,102985.6393,-23139000,0,77923000,0,,96154000,5.07,10.0955,10.4844,10.5313,10.8109,0.68,-11.34,,,
CVLT US Equity,204166102,US2041661024,B142B38,Information Technology,Software,Systems Software,37.47000122,Common Stock,1692391168,-0.133260225,4.547994032,-22.37414364,612903.7213,-2306000,0,425567008,0,,586296016,12.74,36.9155,36.5035,37.8455,38.7965,0.94,-8.57,,,
BCOV US Equity,10921T101,US10921T1016,B4XS3D2,Information Technology,Internet Software & Services,Internet Software & Services,6,Common Stock,196557152,8.303249843,12.57035808,-23.17541557,258682.2295,-7580000,0,78135000,0,63000,134706000,6.12,5.5555,5.836,5.9701,6.0449,2.39,-14.04,,,
COWN US Equity,223622101,US2236221014,B59SWL4,Financials,Capital Markets,Investment Banking & Brokerage,3.390000105,Common Stock,358138208,18.53147655,-35.91682175,-35.91682175,1327159.393,58975000,4075000,669243008,120750000,-143560000,515853008,9.8,3.0395,3.2694,3.8339,4.7489,0.3,-28.63,,,
GFN US Equity,369822101,US3698221013,B16P748,Industrials,Trading Companies & Distributors,Trading Companies & Distributors,4.03000021,Common Stock,105079400,0.248761914,5.774285311,-56.62001909,19540.62295,870000,3658000,102371000,40722000,,281729000,13.72,3.9325,4.0966,4.0963,4.4132,-1.71,-8.82,,,
HWCC US Equity,44244K109,US44244K1097,B171W40,Industrials,Trading Companies & Distributors,Trading Companies & Distributors,5.389999866,Common Stock,90359904,-1.092961388,-27.92863177,-46.60049939,73088.60656,5911000,0,103109000,0,-324000,327349000,29.44,5.501,5.3366,5.7393,7.1311,-0.55,-12.38,,,
HBMD US Equity,442496105,US4424961054,B125QV2,Financials,Banks,Regional Banks,12.88399982,Common Stock,89609472,3.237181868,-4.208178385,-6.195848951,1692.065574,1141000,125000,80334000,12562000,,45276000,-6.63,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.85,-3.05,,,
STBZ US Equity,856190103,US8561901039,B4K3XN0,Financials,Banks,Regional Banks,18.71999931,Common Stock,693613632,-2.803743038,-6.385317387,-6.801575475,145691.8197,28423000,0,536489984,0,-44078000,178718000,4.25,18.5448,19.5951,20.7479,20.7042,-1.37,-19.16,,,
UCBA US Equity,90984R101,US90984R1014,B7V8904,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,13.72999954,Common Stock,57684204,-0.055182533,-0.723261109,14.07978777,3738.327869,3066000,0,67304000,0,,19464000,-0.07,13.5603,14.1945,14.4725,13.9118,1.02,-7.62,,,
ACHN US Equity,00448Q201,US00448Q2012,B17T9T8,Health Care,Biotechnology,Biotechnology,7.389999866,Common Stock,1009769728,9.319520951,0,-39.1268562,1969253.607,-5030000,0,449636000,0,0,66122000,5.03,6.4905,7.9088,8.4424,8.4435,7.1,-27.41,,,
TRCB US Equity,90207C105,US90207C1053,BBW6079,Financials,Banks,Regional Banks,9.100000381,Common Stock,72097264,-3.545044318,0.63991211,6.386877503,3024.083333,6347000,57000,93002000,0,,35640000,3.31,9.2828,9.519,9.3251,9.1778,0,-0.17,,,
CSII US Equity,141619106,US1416191062,B17HG57,Health Care,Health Care Equipment & Supplies,Health Care Equipment,8.359999657,Common Stock,273347968,-1.065090587,-65.28239334,-77.83081448,561924.1639,-47749000,0,121275000,0,,180721000,23.53,8.5803,11.2913,13.0121,19.5753,4.5,-47.75,,,
INFU US Equity,45685K102,US45685K1025,B17FVR8,Health Care,Health Care Providers & Services,Health Care Services,3.200000048,Common Stock,72046352,14.28571793,14.28571793,21.2121182,17750.2459,2773000,0,48998000,0,,68847000,11.75,3.1045,2.9878,2.9183,2.9709,2.24,9.22,,,
GTLS US Equity,16115Q308,US16115Q3083,B19HNF4,Industrials,Machinery,Industrial Machinery,20.17000008,Common Stock,616956672,24.42937209,-21.08763499,-42.2724646,465354.541,-204516000,0,670592000,0,-39148000,1040160000,9.09,16.978,16.7372,18.5702,23.7122,14.86,-5.44,,,
KBR US Equity,48242W106,US48242W1062,B1HHB18,Industrials,Construction & Engineering,Construction & Engineering,13.82999992,Common Stock,1966318336,-3.015429862,-19.95515373,-13.50283973,1457121.902,226000000,0,1065000000,0,-5000000,5096000000,9.9,12.73,14.462,16.5677,17.386,10.91,-28.53,,,
LTXB US Equity,52471Y106,US52471Y1064,BV2CL41,Financials,Banks,Regional Banks,17.75,Common Stock,845713408,-8.446959758,-36.56225314,-21.12442481,416594.082,70916000,0,804076032,0,-26565000,306486000,7.2,18.1205,20.7442,25.1411,26.9948,-0.06,-41.40,,,
EHTH US Equity,28238P109,US28238P1093,B1G0F83,Financials,Insurance,Insurance Brokers,10.09000015,Common Stock,182805216,-3.813151833,-32.46318316,10.87911791,111221.9344,-4763000,0,76421000,0,,189541000,-10.32,10.084,10.136,11.1689,12.392,-2.42,-22.08,,,
FGEN US Equity,31572Q808,US31572Q8087,BSDRYR8,Health Care,Biotechnology,Biotechnology,17.32999992,Common Stock,1062938176,-14.54635435,-29.26530643,-45.53739758,538044.0328,-85779000,0,177554000,0,0,180828000,17.04,17.884,22.7562,24.3481,23.5438,-10.62,-41.73,,,
DMD US Equity,24802N208,US24802N2080,BP84VW7,Information Technology,Internet Software & Services,Internet Software & Services,5.449999809,Common Stock,109399264,8.134917669,15.71124767,10.54766732,57695.47541,-53192000,0,85616000,0,,134464000,-5.84,4.786,5.0322,5.1053,5.2186,11.45,-9.77,,,
STRZA US Equity,85571Q102,US85571Q1022,B8DXDB3,Consumer Discretionary,Media,Cable & Satellite,25.19000053,Common Stock,2531676672,-11.39641131,-33.02313181,-24.21781209,1081750.115,236500000,0,217700000,0,-21200000,1700100000,10.4,24.114,28.7262,32.3498,36.4896,10.82,-28.60,,,
LOCO US Equity,268603107,US2686031079,BP857F5,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,12.90999985,Common Stock,494252064,6.518151562,-0.768642427,-47.49898427,533027.2623,23262000,0,239616000,0,,358723000,5.37,11.851,12.23,11.984,14.7242,4.37,5.13,,,
INWK US Equity,45773Y105,US45773Y1055,B17W6V8,Industrials,Commercial Services & Supplies,Commercial Printing,6.880000114,Common Stock,370892288,-2.54957266,-5.234161191,8.346460122,171995.7705,-32337883,0,258438000,0,11901000,1029353664,14.06,6.796,6.9792,7.2933,7.0796,-2.82,-19.63,,,
IESC US Equity,4.58E+305,US45811E3018,B1531W9,Industrials,Construction & Engineering,Construction & Engineering,12.89000034,Common Stock,276649248,5.052973614,83.61823901,60.92384488,80029.60656,19015000,0,107357000,0,,588300000,16.8,11.6508,11.2294,9.3986,8.3338,4.12,68.94,,,
ICFI US Equity,44925C103,US44925C1036,B1FP363,Industrials,Professional Services,Research & Consulting Services,33.77999878,Common Stock,649380864,-1.25694334,-1.25694334,-19.37948079,81849.47541,37382000,0,517377984,0,,1127852992,4.15,32.9025,33.7468,33.4878,34.1269,2.33,-5.19,,,
ORBC US Equity,68555P100,US68555P1003,B19FR01,Telecommunication Services,Diversified Telecommunication Services,Alternative Carriers,8.720000267,Common Stock,615426432,19.45205533,43.18555088,52.98246594,488792.2951,-18884000,,297449984,936000,20504000,162765000,15.77,7.892,7.4998,6.8845,6.5795,0,36.04,,,
ALGT US Equity,01748X102,US01748X1028,B15M2C3,Industrials,Airlines,Airlines,163.8800049,Common Stock,2753095424,2.125010056,-18.48700692,-9.393289226,192835.1311,220328000,0,350004992,0,22644000,1262188000,9.42,157.9465,161.2756,178.3637,187.03,3.68,-5.54,,,
KALU US Equity,483007704,US4830077040,B15CJ33,Materials,Metals & Mining,Aluminum,76.61000061,Common Stock,1378624768,-1.453559666,-7.330735155,3.520266507,166051.0328,-236600000,0,774400000,0,-160500000,1391900000,8.87,75.8845,78.237,80.8149,81.9874,0.72,-10.09,,,
FOLD US Equity,03152W109,US03152W1099,B19FQ48,Health Care,Biotechnology,Biotechnology,6.159999847,Common Stock,771302208,1.986753085,-57.16272741,-29.68036888,2122420.475,-132118000,0,347833984,0,176219008,0,35.63,6.096,7.3218,8.1143,11.3029,-13.97,-42.59,,,
WIFI US Equity,09739C102,US09739C1027,B603XW3,Telecommunication Services,Wireless Telecommunication Services,Wireless Telecommunication Services,7.170000076,Common Stock,266597664,17.54098669,-5.033113971,-1.510990801,297960.5246,-22178000,0,111280000,0,,139626000,11.4,6.0108,6.2071,6.6934,7.6819,21.11,8.31,,,
FTNT US Equity,3.50E+113,US34959E1091,B5B2106,Information Technology,Software,Systems Software,28.39999962,Common Stock,4873542656,0.923952504,-32.60560031,-15.50134156,2700100.098,7987000,0,755377024,0,,1009267984,8.96,26.093,28.0245,32.2093,37.6404,6.89,-21.15,,,
HBI US Equity,410345102,US4103451021,B1BJSL9,Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods",28.48999977,Common Stock,11158704128,-6.396601622,-4.648758274,-9.378086591,4074721.656,428855000,0,1275890944,0,-374449984,5731548928,0.46,27.2705,28.5754,29.4017,30.4414,5.75,-6.70,,,
ACHC US Equity,00404A109,US00404A1097,B65VZ37,Health Care,Health Care Providers & Services,Health Care Facilities,55.40999985,Common Stock,4832834560,-9.208584375,-24.12707001,-12.36754666,960600.5082,118356000,0,1683027968,0,-25178000,1794492000,-2.13,56.352,59.2262,62.4842,68.9484,-1.32,-19.71,,,
PGTI US Equity,69336V101,US69336V1017,B17V2N9,Industrials,Building Products,Building Products,9.890000343,Common Stock,481179200,0.918368886,-26.02841864,-2.753193027,333089.8197,23552000,0,106961000,0,,389810000,3.47,10.175,10.3496,11.1083,12.3748,-5.09,-11.06,,,
NEFF US Equity,640094207,US6400942073,BSLWDN4,Industrials,Trading Companies & Distributors,Trading Companies & Distributors,4.869999886,Common Stock,123921128,-5.068230469,-26.10015519,-53.39712943,52207.34426,41366000,0,-98159000,0,,381837000,71.03,4.208,5.4578,6.1076,7.2699,14.59,-41.40,,,
AYR US Equity,,BMG0129K1045,B1BDJQ3,Industrials,Trading Companies & Distributors,Trading Companies & Distributors,20.05999947,Common Stock,1576011904,18.26739905,-1.132283899,-8.320090281,632648.6885,121729000,0,1779500032,0,67814000,819202000,12.32,17.589,18.8262,19.9661,21.2637,4.4,-3.12,,,
ESXB US Equity,203612106,US2036121067,B1CWK77,Financials,Banks,Regional Banks,4.900000095,Common Stock,107057600,-2.77777515,-3.164443225,11.61731764,10086.19672,-2497000,0,104578000,0,,52633000,0.2,4.9535,5.131,5.1866,5.0302,-1.31,-9.26,,,
DEI US Equity,25960P109,US25960P1093,B1G3M58,Financials,Real Estate Investment Trusts (REITs),Office REITs,26.84000015,REIT,3954583808,-9.263014801,-1.438827975,-4.272283699,1066840.262,68755000,0,1926210944,0,0,635773984,12.75,26.801,28.4708,29.554,29.2233,1.09,-12.74,,,
SCMP US Equity,864909106,US8649091068,B1CH102,Health Care,Pharmaceuticals,Pharmaceuticals,13.14999962,Common Stock,595918144,3.952569289,-51.04244483,-14.49935292,475376.4262,32503000,0,117788000,0,-2926000,135569000,-17.26,12.4595,14.2026,16.0044,18.3309,-0.08,-23.32,,,
WU US Equity,959802109,US9598021098,B1F76F9,Information Technology,IT Services,Data Processing & Outsourced Services,18.26000023,Common Stock,9164956672,2.354260497,0.727112191,-3.39752752,4987259.754,837800000,0,1404899968,0,,5483699968,5.4,17.7885,17.6034,18.3255,19.1027,-0.54,-2.35,,,
GNBC US Equity,39260X100,US39260X1000,BPPWW98,Financials,Banks,Regional Banks,7.150000095,Common Stock,262610688,-2.853261336,-40.2173907,-36.55723332,89236.4918,15439000,0,429401984,0,-29134000,120741000,6.47,7.0025,8.3438,10.4317,11.9023,0.56,-47.27,,,
SGYP US Equity,871639308,US8716393082,B60WSC5,Health Care,Biotechnology,Biotechnology,3.119999886,Common Stock,354727168,-16.80000305,-55.42857306,3.311255141,2057717.607,-117500000,0,-55213000,0,0,0,-18.82,3.6045,4.3099,5.2368,6.1144,-18.75,-50.32,,,
SPR US Equity,848574109,US8485741099,B1HMMS7,Industrials,Aerospace & Defense,Aerospace & Defense,46,Common Stock,6233996800,8.490562133,-9.998044511,-6.523062679,1592146.607,788700000,0,2119500032,0,-149700000,6643900160,-1.56,44.4515,45.8178,48.7716,51.1959,-0.28,-12.30,,,
FSLR US Equity,336433107,US3364331070,B1HMF22,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,71.87000275,Common Stock,7314042368,4.675209603,50.22993837,20.29459207,2776855.295,545651024,0,5548487168,0,348441984,3578995040,-2.53,65.705,65.5318,60.0678,54.0431,11.89,27.18,,,
SSBI US Equity,866264203,US8662642037,B197DL0,Financials,Banks,Regional Banks,13.32999992,Common Stock,63664080,-2.323242064,5.165695035,-0.270067694,2840.362069,5996000,91000,47964000,13666000,-3238000,21361000,-3.08,13.6329,13.6706,13.598,13.463,-0.22,-1.10,,,
WYN US Equity,98310W108,US98310W1080,B198391,Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",72.83999634,Common Stock,8195086336,12.23419819,-4.232955173,-18.71626824,1451556.082,611000000,0,950000000,0,815000000,5535000064,6.02,66.9855,68.2426,72.8152,76.9775,3.11,-4.06,,,
HTZ US Equity,42805T105,US42805T1051,B1HHJP8,Industrials,Road & Rail,Trucking,8.5,Common Stock,3777049088,-6.387664412,-53.87954499,-63.15561286,9846830.393,260000000,0,2019000064,0,0,10535000064,27.33,32.3442,41.7249,55.0461,64.0542,-3.74,-46.41,,,
GSAT US Equity,378973408,US3789734080,B1GHPM8,Telecommunication Services,Diversified Telecommunication Services,Alternative Carriers,1.559999943,Common Stock,1620057984,21.87499825,-11.36363913,-39.53488415,3398131.541,72322008,0,237131008,0,0,90490000,10.53,1.162,1.2544,1.5861,1.8017,47.17,-28.44,,,
IPHS US Equity,45774N108,US45774N1081,B1GHPN9,Materials,Chemicals,Specialty Chemicals,28.97999954,Common Stock,558986176,8.498691634,-38.74832594,-46.54349389,219550.9508,26346000,0,333260000,0,-57608000,789146992,11.03,27.5175,27.3192,31.6834,40.669,-0.1,-2.49,,,
NVIV US Equity,46186M209,US46186M2098,BW4NQ33,Health Care,Health Care Equipment & Supplies,Health Care Equipment,4.690000057,Common Stock,128307296,5.869079886,-51.89743531,-59.98293558,326300.918,-36965000,0,17066000,0,,0,50.43,4.2885,5.3542,6.6486,9.8706,-0.64,-51.40,,,
CPRX US Equity,14888U101,US14888U1016,B1G7Q03,Health Care,Biotechnology,Biotechnology,1.049999952,Common Stock,86965152,-43.54839009,-71.07438239,-72.07446928,846641.4754,-17907830,0,60649724,0,,0,11.43,1.4885,1.932,2.434,3.2957,-11.02,-61.33,,,
OB US Equity,,BMG677421098,B1GN3G6,Financials,Insurance,Property & Casualty Insurance,12.90999985,Common Stock,1217988224,0.545168956,-7.865228682,-8.664746728,116077.6393,38200000,0,1000899968,0,-140200000,1186400000,0.06,13.092,12.6454,13.3395,13.9464,-2.27,-5.38,,,
LOGM US Equity,54142L109,US54142L1098,B600J15,Information Technology,Internet Software & Services,Internet Software & Services,50.90000153,Common Stock,1277577216,-2.565084436,-18.35097626,-3.415558275,282776.1639,14558000,0,207811008,0,5614000,271600000,-1.66,48.4688,55.4461,62.6811,64.334,0.34,-28.73,,,
WLDN US Equity,96924N100,US96924N1000,B1HP598,Industrials,Professional Services,Research & Consulting Services,7.880000114,Common Stock,62189608,-7.943928409,-12.83185677,-44.31095175,24950.01639,5926000,0,36692000,0,,133818000,25.65,7.8943,8.1248,9.199,10.2465,-2.72,-10.45,,,
III US Equity,45675Y104,US45675Y1047,B1R0CV4,Information Technology,IT Services,Data Processing & Outsourced Services,3.059999943,Common Stock,113777264,-20.10443854,-17.52021802,-21.73913362,34368.70492,4439000,0,44277000,0,,208584000,23.58,3.3288,3.3095,3.5266,3.8665,-1.29,-17.96,,,
ZAGG US Equity,98884U108,US98884U1088,B1BYGH6,Consumer Discretionary,Household Durables,Consumer Electronics,10.42000008,Common Stock,287155488,13.01518194,42.34972448,35.32467967,612315.8689,23629000,0,125528000,0,,293094000,-12.95,9.8688,9.9547,9.6432,8.8471,0.29,0.97,,,
NLST US Equity,64118P109,US64118P1093,B1KG6H3,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services,1.289999962,Common Stock,64957128,16.21621128,157.9999924,-4.444448958,248327.1311,-20526000,0,-1334000,0,,8012000,7.87,1.1905,0.9854,0.8238,0.6576,4.03,44.13,,,
KCAP US Equity,4.87E+105,US48668E1010,B8J9661,Financials,Capital Markets,Asset Management & Custody Banks,2.920000076,Common Stock,108334416,-11.78247351,-32.97630549,-55.02491177,164224.5738,-16043001,0,234599888,0,,45893897,31.39,2.895,3.3284,4.0316,4.6975,5.04,-34.44,,,
LDRH US Equity,50185U105,US50185U1051,BDSV890,Health Care,Health Care Equipment & Supplies,Health Care Equipment,20.75,Common Stock,606134848,12.95590121,-44.39978518,-46.91737038,479758.8361,-15853000,0,189282000,0,-7043000,164459000,19.62,19.117,21.1155,23.4559,32.3249,-3.26,-23.21,,,
CORR US Equity,21870U502,US21870U5020,BZ4BVL1,Financials,Real Estate Investment Trusts (REITs),Specialized REITs,13.21000004,REIT,157542304,-11.57630038,-43.9080977,-55.27067341,267695.5148,10334764,2074218,367580128,56250000,-960119,61873474,57.6,13.614,14.4618,19.1565,24.3455,-3.51,-44.67,,,
SPHS US Equity,83578Q209,CA83578Q2099,BD00GG8,Health Care,Biotechnology,Biotechnology,1.769999981,Common Stock,29815182,-8.290153936,96.66666976,121.2499943,310672.9508,-15418302.5,0,2692939.25,0,,0,-20,1.7525,1.7678,1.6156,1.2553,-2.75,-15.71,,,
