EQY_FUND_CRNCY,REL_INDEX,FA_ADJUSTED,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticker,CUSIP,ISIN,SEDOL,GICS Sector,GICS Ind Name,GICS SubInd Name,Price:D-1,Sec Type,Market Cap,Total Return:M-1,Total Return:M-6,Total Return:Y-1,Average Volume:M-3,Inc Before XO Items T12M,Preferred Dividends T12M,Tot CE LF,Pref Eq LF,Deferred Tax Liab LF,Revenue T12M,NextMonthReturnt,MOV_AVG_20D,MOV_AVG_50D,MOV_AVG_100D,MOV_AVG_200D,Total Return:W-1,Total Return:M-3,,,
ZTS US Equity,98978V103,US98978V1035,B95WG16,Health Care,Pharmaceuticals,Pharmaceuticals,47.41999817,Common Stock,23529916416,0.829256644,1.975954483,-3.978956943,4340023.109,378000000,0,1164999936,0,158000000,4825000064,0.29,46.991,46.5048,44.2752,44.6697,0.27,15.73,,,
AFH US Equity,,KYG062071157,B9B9871,Financials,Insurance,Property & Casualty Insurance,17.98999977,Common Stock,213908880,2.390438723,-14.21077558,-4.359381808,40548.9375,17142000,324000,129802440,6538560,-15383000,168780000,-4.28,17.731,17.7784,17.6366,18.1064,2.45,0.11,,,
IBTX US Equity,45384B106,US45384B1061,B9M9ZZ7,Financials,Banks,Regional Banks,38.02000046,Common Stock,701886336,4.122994013,-4.39438446,-5.387968078,57882.92188,41786000,180000,616257984,0,,201387000,12.86,35.997,32.5038,30.7514,34.7733,-0.68,38.58,,,
USMD US Equity,903313104,US9033131049,B84B327,Health Care,Health Care Providers & Services,Health Care Services,20.47999954,Common Stock,233330416,79.02098159,155.9999943,131.9365767,5819.87931,,,149084000,0,,,-8.5,15.8011,13.1138,10.5155,9.2994,7.79,134.06,,,
SAIC US Equity,808625107,US8086251076,BDTZZG7,Information Technology,IT Services,IT Consulting & Other Services,54.56999969,Common Stock,2467184896,2.787718098,10.04413909,5.700548978,263866.9844,117000000,0,380000000,0,8000000,4315000064,6.93,52.995,52.4148,48.0798,46.6587,0.13,22.94,,,
PARR US Equity,69888T207,US69888T2078,BJH08C3,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing,15.30000019,Common Stock,628920704,-19.93720721,-38.92215307,-32.89473376,132944.6094,-59046000,0,323936992,0,,1900537984,0.26,16.3925,18.087,19.9132,20.9671,-3.29,-22.34,,,
WHF US Equity,96524V106,US96524V1061,B86YGD6,Financials,Capital Markets,Asset Management & Custody Banks,10.46000004,Common Stock,191458688,4.704707485,-12.45026147,-10.27379823,27111.0625,-2069000,0,243086000,0,,49213000,6.91,10.2313,10.1723,10.0301,11.2513,1.65,9.24,,,
CBF US Equity,139794101,US1397941014,B8HFV22,Financials,Banks,Regional Banks,30.84000015,Common Stock,1331960960,2.361938848,-7.919479686,9.198805344,100989.4688,53172000,0,996993024,0,-95400000,309998000,-6.61,29.95,30.4572,30.0092,30.8756,1.18,5.07,,,
SBY US Equity,82735Q102,US82735Q1022,B91NKY4,Financials,Real Estate Investment Trusts (REITs),Residential REITs,15.64000034,REIT,554619648,7.123287224,1.124546886,4.554638694,240387.5313,-9700000,100000,513056992,1000000,,122578000,9.73,14.7045,14.5796,14.2335,15.1098,5.68,14.74,,,
RXDX US Equity,451731103,US4517311035,BG6N9H4,Health Care,Biotechnology,Biotechnology,6.784999847,Common Stock,282567392,-1.950870338,-53.84353785,-24.44320497,359469.6406,-94443397,0,112472000,0,,0,-20.12,6.5128,6.9971,7.6426,10.1824,-1.67,6.18,,,
TPHS US Equity,89656D101,US89656D1019,B8946X3,Financials,Real Estate Management & Development,Real Estate Operating Companies,7.869999886,Common Stock,200507312,5.921938996,30.08263864,-1.006288373,11416.9375,,,30581000,0,,,-2.29,7.6655,7.3434,6.6905,6.676,-1.01,26.94,,,
NBHC US Equity,633707104,US6337071046,B888DV3,Financials,Banks,Regional Banks,21.25,Common Stock,615089920,6.55292523,-5.925504226,12.21724209,164900.8125,3886000,0,603923008,0,,199724000,-4.19,20.246,20.2678,19.9458,20.534,1,10.13,,,
MYOK US Equity,62857M105,US62857M1053,BYNZF59,Health Care,Pharmaceuticals,Pharmaceuticals,12.35999966,Common Stock,334228096,8.041959004,-0.080842595,,51349.76563,,,85908000,0,,,0.32,12.316,11.6876,10.1909,#N/A N/A,-5.5,74.08,,,
EVHC US Equity,29413U103,US29413U1034,BCT5P15,Health Care,Health Care Providers & Services,Health Care Services,24.80999947,Common Stock,4642609664,9.633231931,-9.781820124,-32.85521257,2820286.797,147286000,0,1996028032,0,,5800960000,2.26,23.3865,22.1374,22.0279,27.4754,2.78,12.82,,,
DYN US Equity,26817R108,US26817R1086,B6TFK30,Utilities,Independent Power and Renewable Electricity Producers,Independent Power Producers & Energy Traders,18.84000015,Common Stock,2209528832,6.863307144,16.87344399,-41.74397012,2888362.25,218000000,22000000,2508999936,400000000,,4361000064,-8.49,18.451,16.555,13.7489,16.5349,1.34,86.90,,,
NETE US Equity,64111R201,US64111R2013,BYYLSH9,Information Technology,Internet Software & Services,Internet Software & Services,2.309999943,Common Stock,26392322,-32.03384018,-2.583025942,-62.13114937,393081.4172,-12965566,1146470,7395664,0,,45956214,-20.35,2.8853,3.0936,2.6103,2.1704,-16,11.06,,,
HBK US Equity,407015106,US4070151067,B7Y5J13,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,14.03999996,Common Stock,47983312,2.481752973,-5.771809924,1.739128752,2374.68,-351052,0,60642552,0,,11866754,-0.93,13.6875,13.5809,13.9406,14.0067,0.72,3.92,,,
SCM US Equity,858568108,US8585681088,B8NW3Y3,Financials,Capital Markets,Asset Management & Custody Banks,10,Common Stock,124799608,-2.012696764,1.393975441,-5.829852788,36941.34375,4801011,0,162932512,0,214384,36558634,3.56,10.1455,10.1674,9.5022,9.9575,-0.47,20.92,,,
ACRS US Equity,00461U105,US00461U1051,BYV2W40,Health Care,Pharmaceuticals,Pharmaceuticals,19.97999954,Common Stock,405932128,8.116883318,-15.15923486,,38222.64063,,,83211000,0,,,-7.56,19.705,19.2406,19.2249,#N/A N/A,0.91,8.94,,,
BFAM US Equity,109194100,US1091941005,B7MJWP2,Consumer Discretionary,Diversified Consumer Services,Education Services,64.79000092,Common Stock,3867765760,-1.264861012,-2.321726026,16.38225803,203826.7656,96122000,0,728067968,0,,1493326976,2.35,64.982,64.6844,64.5247,64.3785,-0.6,2.24,,,
GLPI US Equity,36467J108,US36467J1088,BFPK4S5,Financials,Real Estate Investment Trusts (REITs),Specialized REITs,32.90999985,REIT,6650186240,2.073799673,25.78631277,-1.446501014,2394111.156,141696000,0,-258815008,0,-2294000,589124008,4.77,33.092,32.2982,29.4615,29.4134,2.23,27.80,,,
AMH US Equity,02665T306,US02665T3068,BCF5RR9,Financials,Real Estate Investment Trusts (REITs),Residential REITs,18.34000015,REIT,4370088960,15.92920674,9.988769745,11.25909608,1688382.484,-34655000,22276000,3260387072,426500000,,694020992,11.98,17.557,16.4646,15.6213,15.9508,2.06,31.42,,,
TMHC US Equity,87724P106,US87724P1066,B832462,Consumer Discretionary,Household Durables,Homebuilding,14.89999962,Common Stock,1802801792,3.472222314,-14.85714504,-22.55717362,358574.9531,156908000,0,1989479040,0,,3112734016,-0.4,14.101,14.3922,13.6958,15.9583,0.95,7.12,,,
BSTG US Equity,09074M103,US09074M1036,BZ6CDM7,Health Care,Biotechnology,Biotechnology,1.409999967,Common Stock,24107362,-33.80282203,-56.61538564,-23.36956842,212926.0313,-11553000,,6177000,0,,118000,-19.15,1.8135,1.8122,1.7238,1.5079,-6,4.44,,,
WLH US Equity,552074700,US5520747008,B9C60K8,Consumer Discretionary,Household Durables,Homebuilding,16.21999931,Common Stock,513685696,15.03545301,-7.155123349,-28.32523237,604487.6094,62596000,0,641531008,0,,1173809024,-0.62,14.4225,14.6818,13.001,16.5474,3.51,36.76,,,
OAKS US Equity,33830W106,US33830W1062,B94NDR5,Financials,Real Estate Investment Trusts (REITs),Mortgage REITs,5,REIT,72989472,-16.37733164,-20.91375109,-41.06920134,69268.17188,-10740851,3522036,115418632,40250000,,86069976,10.84,5.348,5.6282,5.2076,5.8136,-0.6,7.19,,,
PF US Equity,72348P104,US72348P1049,B94DGV0,Consumer Staples,Food Products,Packaged Foods & Meats,42.13000107,Common Stock,4921954304,-1.08006359,-2.044474697,2.271706469,1139470.875,195809000,0,1804590976,0,,2744765952,10.52,42.394,43.6372,43.2447,43.3437,-0.33,-2.45,,,
HIIQ US Equity,42225K106,US42225K1060,B7YHN62,Financials,Insurance,Insurance Brokers,7.25,Common Stock,106950208,17.31391912,33.76383576,44.13518285,46704.21875,3495000,0,41351000,0,,124653000,-45.79,6.4968,6.2436,6.0765,5.5593,6.46,24.57,,,
SEAS US Equity,81282V100,US81282V1008,B84KWJ4,Consumer Discretionary,"Hotels, Restaurants & Leisure",Leisure Facilities,17.45999908,Common Stock,1547971712,-12.39338275,2.08181439,-15.40323761,1599731.484,8682000,0,401052000,0,-16799000,1376652992,-16.82,18.0225,19.5594,18.9532,18.6721,-1.19,-2.32,,,
TRCO US Equity,896047503,US8960475031,B9GRTP5,Consumer Discretionary,Media,Broadcasting,40.25,Common Stock,3703200000,5.094424412,4.539507596,-22.10789925,521079.1719,-345242000,0,3809314048,0,,2058237984,-2.66,39.096,38.7318,35.9521,36.8532,1.23,13.60,,,
NRZ US Equity,64828T201,US64828T2015,BRJ9GW0,Financials,Real Estate Investment Trusts (REITs),Mortgage REITs,13.57999992,REIT,3129798912,12.23140079,15.1821055,-10.9339066,2621277.734,356022000,0,2784804096,0,-196188992,812391008,1.91,13.183,12.3686,11.6436,12.3,1.34,20.56,,,
XONE US Equity,302104104,US3021041047,B8BWT69,Industrials,Machinery,Industrial Machinery,10.52000046,Common Stock,169031360,-20.42359875,6.048390896,-16.17529643,350213.7656,-23671000,0,98998000,0,,41974000,0.48,10.0375,11.8678,10.4138,9.6424,1.74,15.10,,,
ZFC US Equity,98886K108,US98886K1088,B95CMS5,Financials,Real Estate Investment Trusts (REITs),Mortgage REITs,14.44999981,REIT,115179304,-0.687287836,-0.517942576,-8.522032581,43168.875,-5212717,0,152997136,0,,69714716,-2.35,14.414,14.6984,14.3385,14.4931,-1.03,5.60,,,
PULM US Equity,74584P103,US74584P1030,BXC87M3,Health Care,Pharmaceuticals,Pharmaceuticals,2.420000076,Common Stock,35128744,-27.10842997,-51.98412511,-75.61712787,15377.92188,-30033000,0,28170000,0,,1492000,-19.01,2.4481,2.8366,2.8799,3.8542,2.11,-15.09,,,
ZAIS US Equity,98887G106,US98887G1067,BWDQJ23,Financials,Capital Markets,Asset Management & Custody Banks,1.769999981,Common Stock,24604624,-35.40146077,-82.30000019,-82.53576773,6622.15625,-26487000,0,42529000,0,,24685000,58.76,2.2385,3.2962,4.5843,6.8602,-3.28,-64.95,,,
PFSI US Equity,70932B101,US70932B1017,B8CHGF1,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,13.77000046,Common Stock,1047661184,8.084777905,-15.15711124,-26.55999756,70709.26563,226977000,0,277652000,0,-14637000,998286000,-9.3,13.5315,12.491,12.2185,14.294,-0.43,10.96,,,
DPLO US Equity,25456K101,US25456K1016,BRB38H9,Health Care,Health Care Providers & Services,Health Care Services,32.58000183,Common Stock,2149539840,7.560253702,-7.25875081,-15.70504387,795928.1875,37283000,0,546316032,0,,3737617024,7.43,30.324,29.5902,29.5768,31.6376,3.56,-8.53,,,
HASI US Equity,41068X100,US41068X1000,B9HHD96,Financials,Real Estate Investment Trusts (REITs),Mortgage REITs,20.32999992,REIT,791859392,4.7938161,20.19466413,5.409120957,137262.2344,9083000,0,419832992,0,,65252000,6.25,20.1695,19.5304,18.6283,18.3147,-1.12,17.36,,,
SBPH US Equity,849431101,US8494311017,BZ5ZS66,Health Care,Biotechnology,Biotechnology,11.22000027,Common Stock,79562040,,,,,,,11025000,0,0,,-15.78,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.09,#N/A N/A,,,
HAWK US Equity,9.24E+107,US09238E1047,B9GPVY2,Information Technology,IT Services,Data Processing & Outsourced Services,34.41999817,Common Stock,1932304384,7.127286102,-27.30728769,0.058129774,526051.4219,37611000,0,752904000,0,-331627008,1847808992,-2.7,32.4435,33.34,34.8958,39.2529,1.12,1.71,,,
AHH US Equity,04208T108,US04208T1088,B96FTB5,Financials,Real Estate Investment Trusts (REITs),Diversified REITs,12.10000038,REIT,397911680,3.418808365,10.63159737,22.03476215,201277.4531,49598000,0,72171000,0,,265265000,15.1,12.019,11.635,11.1214,10.7595,-0.41,15.68,,,
HCAP US Equity,41753F109,US41753F1093,B8W8DM0,Financials,Capital Markets,Asset Management & Custody Banks,13.11999989,Common Stock,82461992,2.340845535,17.52295652,3.808641057,29419.53125,5994486,0,87286816,0,-682581,21687953,-1.76,12.7925,12.6917,11.6257,11.7851,-0.23,30.01,,,
GSBD US Equity,38147U107,US38147U1079,BWC8Y36,Financials,Capital Markets,Asset Management & Custody Banks,19.81999969,Common Stock,719712448,0.865140354,4.313719728,-2.605396507,97625.45313,37996000,0,677713024,0,,123408000,3.13,19.7305,19.6832,19.1647,19.841,0.1,8.20,,,
EARN US Equity,288578107,US2885781078,B8XB4X6,Financials,Real Estate Investment Trusts (REITs),Mortgage REITs,12.98999977,REIT,118432200,5.867964845,5.402432621,-4.77397545,27130.82813,-3886000,0,140356992,0,,8223000,3.61,12.842,12.4068,11.992,12.3946,-0.69,11.59,,,
UCP US Equity,90265Y106,US90265Y1064,BC9LTT9,Consumer Discretionary,Household Durables,Homebuilding,7.230000019,Common Stock,58025744,-6.589144278,-7.30769433,-11.50550855,25597.54688,10190000,0,90356000,0,,303493000,10.93,7.534,7.6926,6.8688,7.1504,0.42,18.72,,,
CST US Equity,12646R105,US12646R1059,B9GD0X8,Consumer Discretionary,Specialty Retail,Automotive Retail,37.93000031,Common Stock,2870939648,0.423616218,2.177631737,-3.998855937,606558.375,145000000,0,937000000,0,134000000,11144999936,13.75,37.1995,37.8784,37.074,36.5542,0.05,17.11,,,
WBB US Equity,95727P106,US95727P1066,B97JGK4,Financials,Banks,Regional Banks,20.20000076,Common Stock,83123712,1.000003815,12.66034813,14.96870298,4710.370968,4505000,0,78608000,0,,28575000,-3.47,19.9167,19.4316,18.9147,18.2502,1.41,5.54,,,
AMBC US Equity,23139884,US0231398845,B7ZKH46,Financials,Insurance,Property & Casualty Insurance,16.48999977,Common Stock,742824960,1.601973113,-2.310423039,-29.46963061,302129.9688,287237976,0,1744525952,0,1759000,506068992,-0.18,15.9285,15.983,15.1304,15.2625,-0.06,7.99,,,
CHMI US Equity,164651101,US1646511014,BF8H8T2,Financials,Real Estate Investment Trusts (REITs),Mortgage REITs,15.56999969,REIT,117071424,9.5707224,13.39480952,2.521620197,18948.73438,8627000,0,147966000,0,,21314000,3.14,14.8325,14.4758,14.0756,14.571,2.37,13.19,,,
SAMG US Equity,828359109,US8283591092,B8XBPS8,Financials,Capital Markets,Asset Management & Custody Banks,12.25,Common Stock,155561184,-6.058281934,-2.790285123,-1.854278889,20681.28125,10771000,0,46347000,0,,76973000,0.9,12.5015,12.6927,11.8134,11.7436,-0.89,13.43,,,
GNL US Equity,379378102,US3793781028,BXT7CF1,Financials,Real Estate Investment Trusts (REITs),Diversified REITs,8.170000076,REIT,1380212224,-2.887430482,-3.710564166,,569607.5938,-21440000,0,1173747968,0,1587000,210317000,-2,8.501,8.549,8.011,8.3986,-1.57,7.93,,,
INSY US Equity,45824V209,US45824V2097,B4QRG71,Health Care,Biotechnology,Biotechnology,15.64999962,Common Stock,1119702656,8.005520122,-50.87884709,-47.48322141,711214.3125,52887000,0,249995008,0,,321989000,-17.32,14.036,15.2186,16.9799,23.2907,2.96,-10.47,,,
STRP US Equity,862578101,US8625781013,BCDYWX9,Telecommunication Services,Diversified Telecommunication Services,Alternative Carriers,32.00999832,Common Stock,389444544,-12.54098455,166.749986,11.26172337,128469.2656,-5620000,0,17453000,0,,7451000,-13.56,37.2765,34.5426,29.5679,27.5104,-13.86,0.47,,,
ESPR US Equity,29664W105,US29664W1053,BBNBTD2,Health Care,Biotechnology,Biotechnology,17.12000084,Common Stock,385902368,4.453944337,-39.73952506,-84.07589945,397183.0156,-52903000,0,277760000,0,0,0,-42.29,15.16,16.6162,16.1977,24.3772,12.04,14.98,,,
KCG US Equity,48244B100,US48244B1008,BBPVFG5,Financials,Capital Markets,Investment Banking & Brokerage,14.06999969,Common Stock,1231222400,2.700729129,8.985281651,4.299480604,548458.8594,36969000,0,1484173952,0,-151196000,1250482992,-5.47,13.44,12.8758,11.8966,11.9253,2.03,33.11,,,
COMM US Equity,20337X109,US20337X1090,BFRBX34,Information Technology,Communications Equipment,Communications Equipment,31.14999962,Common Stock,5977233920,2.433409322,8.839967523,-0.064165729,1482961.484,-97771000,0,1288454016,0,,4126407040,-0.39,29.9335,28.4364,26.1133,27.7904,1.93,23.66,,,
KN US Equity,49926D109,US49926D1090,BJTD9L6,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components,14.61999989,Common Stock,1295129216,9.349289534,-11.23254101,-24.44444653,1345866.125,-230500000,0,997500032,0,,1031300000,-6.43,13.1785,13.1872,12.6468,14.6549,8.78,28.47,,,
OTEL US Equity,688823301,US6888233011,BB2CZR2,Telecommunication Services,Diversified Telecommunication Services,Integrated Telecommunication Services,4.050000191,Common Stock,13296866,-13.82977968,-43.9058129,-13.64605242,6572.703125,7099000,0,-14379000,0,,70949000,3.7,4.4043,4.7634,5.1427,5.7221,-4.03,-10.99,,,
REXR US Equity,76169C100,US76169C1009,BC9ZHL9,Financials,Real Estate Investment Trusts (REITs),Industrial REITs,19.89999962,REIT,1313761280,6.020240454,25.45740163,41.05641945,494455.3906,3346000,0,664707968,0,,99631000,6.68,19.618,18.8426,17.7494,16.2883,-0.05,18.98,,,
LIND US Equity,535219109,US5352191093,BYMBW46,Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",10,Common Stock,457960768,0,-9.338166436,-6.716420234,81758.78125,13667717,0,117608000,0,,166607324,-3.7,10.047,9.98,10.0177,10.1189,-1.48,3.52,,,
DOC US Equity,71943U104,US71943U1043,BC9S149,Financials,Real Estate Investment Trusts (REITs),Health Care REITs,18.98999977,REIT,2550807296,4.743522615,21.74213039,24.91887237,1640093.969,18613000,1671000,1323250944,,,149091000,11.82,18.987,18.6154,17.8503,16.7264,0.32,11.89,,,
JONE US Equity,48019R108,US48019R1086,BCBV577,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,3.799999952,Common Stock,235784016,-20.83333747,-32.26381708,-60.86508818,369831.4375,33741000,0,420092000,0,33533000,206970000,8.42,4.238,3.96,3.0822,4.0267,-11.01,153.33,,,
NAVI US Equity,63938C108,US63938C1080,BLP5GX1,Financials,Consumer Finance,Consumer Finance,13.71000004,Common Stock,4531344384,0.292611277,18.3646361,-25.27103934,3553568.047,885000000,0,3815000064,0,,5074999936,-11.81,12.94,12.7074,11.3969,11.8969,5.62,28.45,,,
CPTA US Equity,14054R106,US14054R1068,BBHX291,Financials,Capital Markets,Asset Management & Custody Banks,13.43999958,Common Stock,212436128,0.510472422,4.355479623,-8.580314966,71201.54688,-207000,0,257419008,0,,67555000,5.35,13.4395,13.1276,12.0951,12.7985,-2.25,26.95,,,
NGHC US Equity,636220303,US6362203035,BJ35QL7,Financials,Insurance,Multi-line Insurance,20.72999954,Common Stock,2191470080,2.674586399,-5.126119974,7.253142424,286071.0625,170188000,17119000,1371097984,220000000,7043000,2729654976,3.48,21.2155,21.5212,20.7104,20.5298,-0.58,4.16,,,
EDGE US Equity,279870109,US2798701098,BYYJG35,Health Care,Biotechnology,Biotechnology,8.279999733,Common Stock,238582544,0.607535766,-40.34582374,,117476.4844,,,114722960,0,,,22.1,8.085,8.3912,8.6159,#N/A N/A,-0.12,15.64,,,
NYLD/A US Equity,62942X306,US62942X3061,BWG0966,Utilities,Independent Power and Renewable Electricity Producers,Independent Power Producers & Energy Traders,14.5,Common Stock,2752598016,-2.642705734,10.47588801,-41.66060638,331342.7031,73000000,0,1808000000,0,,909000000,4.97,14.478,14.1586,13.1743,13.6003,-0.34,18.98,,,
BANX US Equity,861780104,US8617801043,BFZNC80,Financials,Capital Markets,Asset Management & Custody Banks,16.81999969,Common Stock,109659016,-3.332644198,3.503133399,4.922827435,10967.14063,3633728,0,143807920,,,17563883,11.3,16.9253,17.2576,16.4567,16.765,0.24,6.57,,,
NWHM US Equity,645370107,US6453701079,BJFSR55,Consumer Discretionary,Household Durables,Homebuilding,10.13000011,Common Stock,209781888,-8.984725873,-30.94751151,-35.31289774,62201.15625,15963475,0,220219008,0,,412473812,-5.82,9.4025,10.9402,10.3208,12.0445,1.4,0.80,,,
BMCH US Equity,05591B109,US05591B1098,BYWKLM4,Industrials,Trading Companies & Distributors,Trading Companies & Distributors,19.62000084,Common Stock,1285296512,11.79488144,14.13612699,17.41473318,403544.3594,-5643000,0,624025024,0,-2500000,1946184960,-9.17,18.414,17.5312,15.9537,16.6579,2.35,28.66,,,
AHP US Equity,44102101,US0441021013,BG6N9J6,Financials,Real Estate Investment Trusts (REITs),Hotel & Resort REITs,10.81999969,REIT,307890304,-3.306522783,-22.61456428,-29.24427447,203818.8281,-4405000,2880000,343273504,63472500,,371553000,31.86,11.466,11.196,10.8658,12.6045,3.05,11.03,,,
GBSN US Equity,39013L502,US39013L5021,BYZP739,Health Care,Health Care Equipment & Supplies,Health Care Equipment,1.940000057,Common Stock,13779515,-37.01298359,-99.58008657,-99.97225797,1272410.818,,,-38507060,37124604,0,,-8.76,2.3975,3.5997,5.5641,245.2032,-28.15,-72.92,,,
IRT US Equity,45378A106,US45378A1060,BCRYTK1,Financials,Real Estate Investment Trusts (REITs),Residential REITs,7.800000191,REIT,370174336,9.636507834,4.921102384,-2.626619061,341145.0938,30351000,0,357507008,0,,126679000,5.7,7.664,7.2678,6.9703,7.2617,2.49,24.36,,,
DPRX US Equity,25456J104,US25456J1043,BK8G388,Health Care,Pharmaceuticals,Pharmaceuticals,11.05000019,Common Stock,114385328,-14.8690248,-7.762933114,-13.60437667,33887.1875,-20372105,,26483020,0,,0,-10.32,11.5818,10.3631,9.1107,10.7865,-6.04,47.33,,,
SCAI US Equity,86881L106,US86881L1061,BFTDJM9,Health Care,Health Care Providers & Services,Health Care Facilities,44.77000046,Common Stock,1791330176,-7.404339461,20.44660388,17.84679779,290083.5156,289285000,0,392140992,0,,1097091024,6.48,44.3225,45.8908,43.7372,39.6522,-0.71,10.46,,,
S US Equity,85207U105,US85207U1051,BC4FF21,Telecommunication Services,Wireless Telecommunication Services,Wireless Telecommunication Services,3.799999952,Common Stock,15103451136,10.78716847,4.109585015,-18.27957259,17484220.36,-1995000000,0,19783000064,0,13959000064,32179999744,19.21,3.546,3.5248,3.3386,3.8068,8.26,10.47,,,
BURL US Equity,122017106,US1220171060,BF311Y5,Consumer Discretionary,Specialty Retail,Apparel Retail,60.36000061,Common Stock,4316542464,5.950499064,25.46248149,14.38317242,1327827.391,162301000,0,-105238000,0,200500000,5227808000,10.52,55.4915,55.9494,54.1597,51.2379,8.37,7.67,,,
ORM US Equity,690828108,US6908281081,BBVS7K8,Financials,Real Estate Investment Trusts (REITs),Mortgage REITs,15.97000027,REIT,163652208,-2.85888231,15.6530996,23.84415106,19411.29688,29822595,0,198894464,0,,19059336,4.7,16.9985,16.4706,15.3812,14.6249,-3.39,5.80,,,
OUT US Equity,69007J106,US69007J1060,BSP6611,Financials,Real Estate Investment Trusts (REITs),Specialized REITs,22.23999977,REIT,3067214592,2.535727172,0.500417974,-14.8059938,922863.8438,-32800000,0,1170200064,0,,1518300000,10.27,22.1735,21.6152,21.0766,21.8911,2.44,10.53,,,
SC US Equity,80283M101,US80283M1018,BJ0KZ85,Financials,Consumer Finance,Consumer Finance,12.85999966,Common Stock,4605834240,-2.353837645,-27.09750509,-47.51020548,2571900.641,738735992,0,4589547008,0,994024000,6727857024,-19.67,12.334,11.461,11.2297,15.3028,4.55,25.46,,,
FSFR US Equity,31679F101,US31679F1012,BC9SJL2,Financials,Capital Markets,Asset Management & Custody Banks,7.840000153,Common Stock,231019456,0.348170399,-6.337763218,-12.73363784,68408.15625,-11538455,0,329580416,0,,54883068,2.48,7.683,7.7586,7.6034,8.136,2.35,5.50,,,
FOXF US Equity,35138V102,US35138V1026,BCRY5K3,Consumer Discretionary,Auto Components,Auto Parts & Equipment,16.63999939,Common Stock,608260800,-3.870595592,-6.359037923,2.023298188,190382.4375,27446000,0,149824992,0,,379227000,4.39,16.4913,16.4003,15.8136,16.3453,3.35,11.45,,,
DRII US Equity,25272T104,US25272T1043,BC9ZHP3,Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",22.93000031,Common Stock,1598670848,8.109388472,-18.42760652,-26.27009639,1249017.828,157936000,0,309760000,0,,906286016,30.66,20.9185,21.7582,21.3292,23.5816,3.71,5.23,,,
TRNC US Equity,89703P107,US89703P1075,BD6NYN4,Consumer Discretionary,Media,Publishing,11.72000027,Common Stock,371208576,3.442191932,17.44882346,-17.12811067,397862.375,-11743000,0,22179000,0,,1674806976,17.75,12.172,9.8434,8.9469,9.3249,-2.33,39.69,,,
CACQ US Equity,12768T103,US12768T1034,BG6JS31,Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming,9.93999958,Common Stock,1365431680,31.3077854,25.82277798,35.23809128,102076.8281,32500000,0,1077400064,0,,0,12.88,8.992,7.5714,6.5747,6.932,6.31,64.03,,,
MRTX US Equity,60468T105,US60468T1051,BBPK0J0,Health Care,Biotechnology,Biotechnology,18.12999916,Common Stock,360909856,-12.50000115,-52.32711085,-50.54555582,185110.7031,-74518000,0,101653000,0,,0,-69.88,16.846,19.8608,21.0607,27.3956,3.72,-14.04,,,
MYCC US Equity,18948M108,US18948M1080,BD4R3X1,Consumer Discretionary,"Hotels, Restaurants & Leisure",Leisure Facilities,12.06999969,Common Stock,790913728,-9.588019851,-31.63211824,-45.38155308,666974.5313,-13609000,0,154608000,0,203298000,1065668000,8.89,12.2615,12.906,12.8693,16.5958,5.23,-8.18,,,
CARO US Equity,143873107,US1438731077,BCF0W13,Financials,Banks,Regional Banks,17.81999969,Common Stock,214466976,-5.212763734,20.52293115,48.67294132,35321.625,15050000,0,142390000,0,,78872000,5.01,18.8015,18.4966,17.5723,16.5292,-3.73,6.27,,,
FTD US Equity,30281V108,US30281V1089,BFLR7Y7,Consumer Discretionary,Internet & Catalog Retail,Internet Retail,27.23999977,Common Stock,754931968,-2.04962138,2.714929491,-1.053399594,168862.5313,-78769000,0,542264000,0,,1182573984,-8.37,26.106,26.3952,25.1193,26.5278,1.04,17.16,,,
OGS US Equity,68235P108,US68235P1084,BJ0KXV4,Utilities,Gas Utilities,Gas Utilities,58.65000153,Common Stock,3059265536,0.889875694,21.71864422,35.61557202,269756.0313,123392000,0,1867186944,0,,1379524992,13.54,59.225,59.3412,57.8116,52.2656,0.46,1.74,,,
ACSF US Equity,02504D108,US02504D1081,BJ05PM4,Financials,Capital Markets,Asset Management & Custody Banks,10.15999985,Common Stock,101601016,3.832493738,-0.540779164,-14.35955606,29893.98438,-16288000,0,117187000,0,,19740000,1.91,10.1188,9.9953,9.3569,10.2489,0.99,29.68,,,
IPWR US Equity,451622104,US4516221045,BGPGP54,Industrials,Electrical Equipment,Electrical Components & Equipment,4.769999981,Common Stock,45590452,-11.82994241,-40.81886188,-43.01075214,38574.82813,-11049992,,14287938,0,,3558562,3.35,4.5115,4.6306,4.9083,6.3108,14.66,-3.64,,,
