EQY_FUND_CRNCY,REL_INDEX,FA_ADJUSTED,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticker,CUSIP,ISIN,SEDOL,GICS Sector,GICS Ind Name,GICS SubInd Name,Price:D-1,Sec Type,Market Cap,Total Return:M-1,Total Return:M-6,Total Return:Y-1,Average Volume:M-3,Inc Before XO Items T12M,Preferred Dividends T12M,Tot CE LF,Pref Eq LF,Deferred Tax Liab LF,Revenue T12M,NextMonthReturnt,MOV_AVG_20D,MOV_AVG_50D,MOV_AVG_100D,MOV_AVG_200D,Total Return:W-1,Total Return:M-3,,,
ABBV US Equity,00287Y109,US00287Y1091,B92SR70,Health Care,Biotechnology,Biotechnology,61,Common Stock,98681847808,7.955695271,15.11025647,-3.510844512,7378880.349,5476000000,0,3944999936,0,2836999936,23776999936,3.16,59.9885,57.6804,56.8556,59.1093,-0.68,12.18,,,
TXTR US Equity,883211104,US8832111046,BB979D4,Information Technology,Software,Application Software,26.38999939,Common Stock,691501568,39.85160687,-10.23809615,-3.615777215,456062.9365,-15064000,0,126107000,0,,92190000,-1.48,19.8205,18.5226,18.3304,22.6704,32.81,67.13,,,
FIT US Equity,33812L102,US33812L1026,BYY5DC1,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,18.25,Common Stock,3970144512,30.26409495,-51.42400812,,9657762.048,175677000,,914832000,66619000,0,1857997984,-22.3,16.606,14.923,18.5121,28.0674,3.81,9.94,,,
GWGH US Equity,36192A109,US36192A1097,BP857L1,Financials,Diversified Financial Services,Specialized Finance,6.349999905,Common Stock,37771640,5.833331744,-10.42460568,-11.68289494,1578.32,-9580860,,-4702586,20863000,1763968,40703440,27.59,6.1933,5.8262,6.2099,7.2858,1.6,25.25,,,
DERM US Equity,24983L104,US24983L1044,BQZJ3G0,Health Care,Pharmaceuticals,Pharmaceuticals,25.29000092,Common Stock,759123264,21.12069891,-6.74778712,71.2254579,181966.1905,-78399000,0,185475008,0,0,7300000,25.5,24.586,22.7062,25.9115,26.0799,-2.28,-9.68,,,
STOR US Equity,862121100,US8621211007,BSKRKJ5,Financials,Real Estate Investment Trusts (REITs),Diversified REITs,25.67000008,REIT,3616374016,-1.193223523,15.17761878,26.14248271,1872746.048,83770000,0,2059793024,0,0,284762000,-0.55,26.086,25.4906,24.549,23.0088,0.59,4.63,,,
CHMA US Equity,16706W102,US16706W1027,BY7QFH0,Health Care,Biotechnology,Biotechnology,3.369999886,Common Stock,81869176,-61.4416479,-85.44905048,,516820.5238,-35907622,,142816000,0,70000,0,-4.75,7.2678,8.8559,11.8967,17.7172,-12.01,-67.28,,,
EIGR US Equity,28249U105,US28249U1051,BDC6XM9,Health Care,Biotechnology,Biotechnology,20.63999939,Common Stock,143353552,30.88141275,22.8571387,-46.45914416,10249.5873,-44413000,0,31553000,0,,0,2.28,20.2816,17.5033,18.1533,17.9248,-1.67,22.86,,,
ITCI US Equity,46116X101,US46116X1019,BHCB0P4,Health Care,Pharmaceuticals,Pharmaceuticals,34.31999969,Common Stock,1483744512,20.33660289,-33.28149181,67.65999436,603727.1746,-110347766,0,452744416,0,,88049,12.76,34.9025,30.845,37.3232,38.6806,-9.64,-7.44,,,
STML US Equity,85858C107,US85858C1071,B8F98G9,Health Care,Biotechnology,Biotechnology,5.5,Common Stock,104430552,22.49443832,-37.4288962,-63.06245888,76889.60317,-37243861,0,88111952,0,0,654160,51.27,5.4115,5.0606,5.2673,7.4043,-1.26,9.13,,,
EVOK US Equity,30049G104,US30049G1040,BCZS831,Health Care,Pharmaceuticals,Pharmaceuticals,4.760000229,Common Stock,34442604,1.061575166,28.64865318,-23.96166047,34331.26984,-12121463,0,3464929,0,0,0,13.24,5.111,4.5633,3.822,3.8758,-5.93,50.63,,,
KMPH US Equity,488445107,US4884451075,BWTVWB2,Health Care,Pharmaceuticals,Pharmaceuticals,16.55999947,Common Stock,240102288,11.81633354,3.113325135,49.18917925,93565.14286,-54664000,,-10121000,0,0,0,-57.19,17.761,16.1504,16.2255,17.1265,-10.49,9.74,,,
XNCR US Equity,98401F105,US98401F1057,BGCYWN8,Health Care,Biotechnology,Biotechnology,12.25,Common Stock,499135008,-2.931853319,12.1794864,-17.50841963,247270.3492,-17592000,0,162432000,0,0,27762000,15.35,14.0345,12.8465,12.7665,14.5079,-13.12,13.22,,,
PBPB US Equity,73754Y100,US73754Y1001,BF49P79,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,14.25,Common Stock,372170208,7.628400652,27.91741078,-4.936622965,293561.6508,5742000,0,129424000,0,-18439000,372849000,-7.23,14.0395,13.4839,12.3935,12.054,-1.52,33.18,,,
YUME US Equity,98872B104,US98872B1044,BCZQ5C3,Information Technology,Internet Software & Services,Internet Software & Services,3.75999999,Common Stock,130805944,1.347707596,20.12779083,-27.27272853,134493.0476,-16745000,0,102603000,0,,173254000,3.46,3.733,3.715,3.4499,3.3758,-1.57,19.37,,,
CRCM US Equity,141633107,US1416331072,BJ2SGK6,Information Technology,Internet Software & Services,Internet Software & Services,7.440000057,Common Stock,242343168,20.00000461,28.7197195,10.87928487,107055.0635,-22025000,0,94684000,0,,151362000,20.03,6.201,6.221,6.238,6.0783,23.79,24.21,,,
MXPT US Equity,57777M201,US57777M2017,BYV21H6,Information Technology,Internet Software & Services,Internet Software & Services,8.06000042,Common Stock,52907760,12.56984066,-55.6167374,-73.45190956,23527.2619,-22453000,,51733000,0,0,140127000,29.9,7.755,7.2884,6.6718,13.6929,2.28,29.17,,,
ALDR US Equity,14339105,US0143391052,BLZHCS4,Health Care,Biotechnology,Biotechnology,26.54999924,Common Stock,1326730240,8.323129291,-17.18653119,12.11992777,1111658.857,-104180000,0,357651008,0,,0,13.26,26.7995,22.826,26.0031,31.8313,-8.04,9.80,,,
BRSS US Equity,37953G103,US37953G1031,B986ZR4,Industrials,Machinery,Industrial Machinery,27.10000038,Common Stock,582369408,7.114629244,20.05328522,73.08209695,135896.746,35800000,0,56400000,0,,1506200000,0.84,25.235,24.3982,22.6857,21.5998,1.65,31.08,,,
VNTV US Equity,92210H105,US92210H1059,B6X55Y2,Information Technology,IT Services,Data Processing & Outsourced Services,54.54000092,Common Stock,10437792768,1.924878763,8.257244461,38.56707335,1647040.127,234681000,0,998505024,0,-702428032,3272950016,-1.41,54.654,53.1682,50.1509,48.2867,0.35,15.92,,,
SRC US Equity,84860W102,US84860W1027,BBVHWR7,Financials,Real Estate Investment Trusts (REITs),Diversified REITs,11.43000031,REIT,5482548224,2.972972183,15.02607643,7.289277801,6620342.079,114042000,0,3489830912,0,0,667334992,0.17,11.359,11.0558,10.5278,10.1875,2.33,10.78,,,
PBF US Equity,69318G106,US69318G1067,B7F4TJ7,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing,32.18000031,Common Stock,3147722496,-1.620295916,-1.969742851,15.69910231,1776145.889,69078000,0,1647297024,0,,12928977920,-17.22,33.234,31.9558,33.0318,32.6913,-5.66,-6.97,,,
CLIR US Equity,185064102,US1850641028,B8CM9G8,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,4.714312553,Common Stock,60668220,20.87980611,-14.20723109,-13.50083961,30242.36508,-7898000,0,12578000,0,,61000,-14.3,4.1157,3.9299,3.9848,4.6169,11.98,21.50,,,
PSX US Equity,718546104,US7185461040,B78C4Y8,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing,82.11000061,Common Stock,43155496960,-6.084867524,-3.686403149,4.172675371,3339195.032,3681000000,0,22787999744,0,,79827999744,-1.35,86.2395,85.5926,82.6618,82.8128,-6.67,3.23,,,
TIME US Equity,887228104,US8872281048,BMM2870,Consumer Discretionary,Media,Publishing,14.69999981,Common Stock,1500071424,-5.038758114,-18.02595253,-33.11007736,1177519.571,-881000000,0,1808999936,0,62000000,3103000000,9.33,14.9645,14.8316,14.7362,17.0705,-2.46,-0.64,,,
NEOS US Equity,64052L106,US64052L1061,BYN6897,Health Care,Pharmaceuticals,Pharmaceuticals,9.069999695,Common Stock,145468128,-15.07491165,-35.3988624,,106688.746,-30781000,1221000,78374000,0,,3792000,15.55,10.055,10.3702,10.9941,#N/A N/A,-10.29,-33.21,,,
DATA US Equity,87336U105,US87336U1051,B8DJFL5,Information Technology,Software,Systems Software,51.70000076,Common Stock,3844898304,13.25300993,-36.73519335,-48.48031734,2318824.413,-83700000,0,733945024,0,-1538000,653587000,-0.5,47.759,45.3968,61.9899,78.682,3.71,-35.57,,,
ALDX US Equity,01438T106,US01438T1060,BLD36T3,Health Care,Biotechnology,Biotechnology,6.300000191,Common Stock,61188880,48.23529861,-9.221900017,-32.40342922,36910.44444,-12090287,0,24878320,0,0,0,-7.78,5.5585,4.8028,5.3083,6.287,5.7,30.98,,,
LPCN US Equity,53630X104,US53630X1046,BCHX834,Health Care,Pharmaceuticals,Pharmaceuticals,9.75,Common Stock,178024288,-7.582940059,-9.470755937,45.5223922,119457.6349,-18208378,0,41985416,0,0,0,-10.36,11.444,10.7642,10.7789,12.1329,-15.8,7.62,,,
CSAL US Equity,20341J104,US20341J1043,BVYV0D8,Financials,Real Estate Investment Trusts (REITs),Specialized REITs,23.22999954,REIT,3498992128,7.050685371,24.54135518,-14.67782749,1250935.937,,,-1166905984,0,5714000,,7.53,23.1855,21.6354,20.0277,20.188,-3.01,24.27,,,
TUMI US Equity,89969Q104,US89969Q1040,B7YQQS2,Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods",26.68000031,Common Stock,1798092032,-0.817841325,66.95870507,10.93555572,1344752.286,63013000,0,480846016,0,41963000,547654992,0.56,26.709,25.3124,21.097,19.6967,-0.04,54.31,,,
UFAB US Equity,90915J103,US90915J1034,BYR5997,Consumer Discretionary,Auto Components,Auto Parts & Equipment,12.60000038,Common Stock,121305088,3.78912706,13.05406921,,8787,5028938,0,48013124,0,0,143309636,8.71,12.4582,11.9009,11.6168,11.9363,2.02,21.42,,,
TRUP US Equity,898202106,US8982021060,BP3YM85,Financials,Insurance,Life & Health Insurance,12.47000027,Common Stock,356374528,28.95553432,94.84375127,58.85350852,84134.42857,-17205000,0,45356000,0,,146963000,21.25,11.2925,10.169,9.4303,8.5506,-0.72,50.06,,,
MNK US Equity,,IE00BBGT3753,BBJTYC4,Health Care,Pharmaceuticals,Pharmaceuticals,62.52000046,Common Stock,6996917248,1.890482131,-10.6729499,-45.96836838,2813321.937,339900000,0,5192600064,0,,3672200064,1.34,62.645,62.718,65.3363,73.2629,-5.66,7.63,,,
TGEN US Equity,87876P201,US87876P2011,BF4YJ72,Industrials,Building Products,Building Products,3.799999952,Common Stock,72448656,-11.00702648,-6.633911743,-20.71771799,10378.91667,-2800960,0,12837682,0,,21442657,23.16,4.0305,4.1223,3.7465,3.8186,-6.86,12.09,,,
SIR US Equity,81618T100,US81618T1007,B7GBNW8,Financials,Real Estate Investment Trusts (REITs),Diversified REITs,23.14999962,REIT,2069008768,2.533244744,20.13967422,9.500824863,397734.4762,103718000,0,2101076992,0,,451182000,6.39,23.1625,22.2048,20.7191,20.124,2.07,25.21,,,
GOGO US Equity,38046C109,US38046C1099,BB2C2R1,Information Technology,Internet Software & Services,Internet Software & Services,10.59000015,Common Stock,910276864,-2.486183358,-25.73632551,-50.62937167,1493103.19,-107613000,0,66195000,0,0,500888008,6.14,11.0105,11.1056,13.3223,14.928,-7.19,-27.22,,,
HTBI US Equity,437872104,US4378721041,B84T2F7,Financials,Banks,Regional Banks,18.54999924,Common Stock,340663424,-1.539282979,-6.970919056,16.08260181,42339.92063,10712000,0,361195008,0,,100944000,2.75,18.633,18.3294,18.6454,18.637,-2.06,0.27,,,
APIC US Equity,03765N108,US03765N1081,BWWCBC6,Information Technology,Internet Software & Services,Internet Software & Services,9.699999809,Common Stock,289067808,15.06523675,4.638611977,-37.41935607,183733.6032,-45613000,,62479000,0,,79426000,11.65,9.473,8.2256,8.015,8.3375,-2.41,25.65,,,
MESG US Equity,98420V107,US98420V1070,BZ0K7J2,Information Technology,Software,Application Software,22.38999939,Common Stock,559817792,17.5328099,-13.55212464,-7.746192965,208331.0159,-64494000,0,193968992,0,95326000,308943000,10.85,20.801,20.097,21.1112,21.8173,2.33,4.33,,,
SPWH US Equity,84920Y106,US84920Y1064,BLM7DY0,Consumer Discretionary,Specialty Retail,Specialty Stores,11.38000011,Common Stock,478009696,-9.897070377,6.355143152,18.41831968,394028,27771000,0,-2059000,0,,729911984,-24.08,11.564,12.3837,12.4051,12.1964,2.06,-13.20,,,
DLTH US Equity,26443V101,US26443V1017,BYP97Q4,Consumer Discretionary,Internet & Catalog Retail,Internet Retail,23.79000092,Common Stock,768796288,22.0000047,,,174083.4127,,,88805000,0,31000,,11.39,22.6505,19.9678,17.5908,#N/A N/A,-5.07,44.09,,,
CFMS US Equity,2.07E+105,US20717E1010,BYP4YB3,Health Care,Health Care Equipment & Supplies,Health Care Equipment,12.39000034,Common Stock,517466016,32.08955429,-38.01900708,,347122.0159,-57246000,,-211414000,352625984,-869000,66887000,-39.39,12.403,10.7628,12.567,16.2805,-1.27,12.64,,,
ESRT US Equity,292104106,US2921041065,BF321D7,Financials,Real Estate Investment Trusts (REITs),Diversified REITs,18.51000023,REIT,2252544000,4.87252481,4.320147405,4.766969667,910840.2063,88745000,936000,1348974976,25933184,0,662826000,2.38,18.1135,17.2028,17.1069,17.306,1.09,12.41,,,
ADMA US Equity,899104,US0008991046,B9NSBM2,Health Care,Biotechnology,Biotechnology,6.840000153,Common Stock,86203800,-13.19796887,-20.46511803,-18.23071919,26172.52381,-17969930,0,820974,0,0,7177633,13.3,7.4835,6.3448,6.6044,7.8879,-9.76,13.34,,,
OVAS US Equity,69014Q101,US69014Q1013,B7N0T64,Health Care,Biotechnology,Biotechnology,8.380000114,Common Stock,228847568,-13.69721852,-39.79885008,-68.80119165,438932.0952,-73219000,0,126850000,0,0,277000,-11.81,10.0378,8.7299,8.313,12.8374,-24.98,48.32,,,
BOJA US Equity,97488100,US0974881007,BWX52B0,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,17.62999916,Common Stock,636642304,6.719120292,5.505685977,,211061.1111,26526000,,167124000,0,,488202000,-0.74,17.62,16.5506,15.8779,17.5879,-1.45,21.42,,,
FANG US Equity,25278X109,US25278X1090,B7Y8YR3,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,86.58000183,Common Stock,6207663616,12.20839518,14.82758631,4.369838973,1323162.683,-547790008,0,1875971968,0,0,591601984,5.05,81.8835,77.9282,72.8406,72.0615,3.47,14.60,,,
SHOS US Equity,812362101,US8123621018,B8J8DX4,Consumer Discretionary,Specialty Retail,Home Improvement Retail,6.769999981,Common Stock,153806272,12.08609311,-15.58603997,-3.008596527,44795.52381,-27261000,0,402508992,0,,2287788032,-8.12,6.4295,6.346,6.8706,7.4581,1.2,-2.73,,,
PFMT US Equity,7.14E+109,US71377E1055,B835PW4,Industrials,Commercial Services & Supplies,Diversified Support Services,1.789999962,Common Stock,89470280,5.29411245,-20.79646153,-41.31147574,76440.77778,-1795000,0,93856000,0,3297000,159381000,-1.12,1.7665,1.7352,1.7738,2.2172,1.13,4.68,,,
COVS US Equity,22357R103,US22357R1032,BDV0KZ4,Information Technology,Software,Systems Software,1.850000024,Common Stock,74795144,-11.90475677,-13.55140499,-5.128206225,113163.9841,-26965000,0,70823000,0,,79494000,8.65,1.8148,1.942,2.0272,2.2539,2.78,-12.32,,,
MORE US Equity,60979P105,US60979P1057,BPY40K2,Financials,Real Estate Investment Trusts (REITs),Residential REITs,10.13000011,REIT,1689221120,4.21810531,2.970659551,9.687972227,1221924.873,66683000,7000,1166648064,100000,0,238068000,0.1,10.0585,9.8046,9.4399,9.5203,0.2,17.07,,,
PVBC US Equity,74383X109,US74383X1090,BYPZMR8,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,13.60999966,Common Stock,129277608,1.567164508,9.758065124,,4755.862069,3822000,,100406000,1000000,,29257000,2.94,13.652,13.3916,13.1567,#N/A N/A,-2.51,5.50,,,
TRU US Equity,89400J107,US89400J1079,BYMWL86,Industrials,Professional Services,Research & Consulting Services,29.95000076,Common Stock,5464914944,9.66679366,17.35893505,,768833.3016,34300000,0,1239699968,0,,1559400000,10.52,27.8195,26.9138,26.162,25.7528,8.71,21.06,,,
FSBW US Equity,30263Y104,US30263Y1047,B4Z5FD5,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,25.15999985,Common Stock,79236288,0.63999939,-2.497706941,26.96979345,6693.52381,8466000,0,75124000,0,-2003000,51365000,-0.71,25.0703,25.0062,24.9096,24.3814,-0.28,1.95,,,
BLCM US Equity,79481107,US0794811077,BTF8LG4,Health Care,Biotechnology,Biotechnology,10.14000034,Common Stock,273622624,17.36111042,-22.05995261,-59.34242131,373090.4127,-48548000,0,152016992,0,0,282000,15.09,10.8305,9.8876,12.3987,15.059,-11.83,-10.27,,,
ARA US Equity,29227105,US0292271055,BYTP3G0,Health Care,Health Care Providers & Services,Health Care Services,28.12000084,Common Stock,867355840,,,,,93077000,0,-128664000,0,0,652981008,-0.46,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5.71,#N/A N/A,,,
SSYS US Equity,,IL0011267213,B7WD7D7,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",24.46999931,Common Stock,1274451200,-2.665075945,-6.352850749,-38.71775826,1345370.19,-1373510992,0,1188617984,0,14301000,695995008,-6.74,26.6995,24.469,22.5289,25.62,-6.64,50.12,,,
WMIH US Equity,92936P100,US92936P1003,B7GWVR2,Financials,Insurance,Reinsurance,2.230000019,Common Stock,459754720,-4.291841541,-5.907167648,-13.56588818,384120.2063,-61833000,17748000,-88009000,600000000,0,6000000,6.28,2.2915,2.3238,2.3854,2.4191,-2.19,-7.85,,,
GMED US Equity,379577208,US3795772082,B7D65M0,Health Care,Health Care Equipment & Supplies,Health Care Equipment,25.04000092,Common Stock,2391555072,6.689397734,11.58645419,1.623382856,641437.7937,112784000,0,715324032,0,3772000,544753008,-3.19,24.09,24.1676,24.8548,24.8414,3.86,0.36,,,
TSQ US Equity,892231101,US8922311019,BP84RX0,Consumer Discretionary,Media,Broadcasting,10.64000034,Common Stock,190065712,-6.255506734,-1.754382103,-23.50826413,45768.66667,10246000,0,362800000,0,35233000,441222000,-17.01,10.7155,10.6562,10.602,10.9674,-1.21,13.19,,,
BLMN US Equity,94235108,US0942351083,B847RJ0,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,18.70000076,Common Stock,2184049408,12.31231947,8.711797692,-16.24615341,1618218.603,105361000,0,408326016,0,45915000,4339805120,2.24,17.799,17.356,17.0251,18.2516,6.55,6.32,,,
WCIC US Equity,92923C807,US92923C8073,BCDBFX1,Consumer Discretionary,Household Durables,Homebuilding,15.97999954,Common Stock,420908192,-13.80798947,-32.37410025,-32.14437342,219716.1429,35932000,0,479691008,0,,604221008,7.7,17.7635,17.9112,19.2786,21.6051,-11.71,-23.69,,,
SERV US Equity,81761R109,US81761R1095,BNG8BF0,Consumer Discretionary,Diversified Consumer Services,Specialized Consumer Services,38.31999969,Common Stock,5198317056,4.556611458,9.988517586,11.20139499,1536615.762,162000000,0,545000000,0,,2594000000,-0.21,38.0355,37.7502,38.2151,36.8281,1.11,-9.22,,,
SSTK US Equity,825690100,US8256901005,B7ZR219,Information Technology,Internet Software & Services,Internet Software & Services,41.02000046,Common Stock,1437434624,12.35278648,44.53841322,-39.63207903,333291.254,19551000,0,288564992,0,-14913000,425149000,2.29,39.7125,37.0346,33.8713,34.6769,-0.46,41.99,,,
ZAYO US Equity,98919V105,US98919V1052,BRJ3H07,Telecommunication Services,Diversified Telecommunication Services,Alternative Carriers,25.95999908,Common Stock,6330519040,7.139907449,-2.222222861,-3.994089477,1564615.286,-74600000,0,1248300032,0,,1439000000,7.01,25.18,24.5622,24.8761,25.5518,-0.19,3.76,,,
EYES US Equity,81362J100,US81362J1007,BSNZWF6,Health Care,Health Care Equipment & Supplies,Health Care Equipment,4.730000019,Common Stock,170370272,-6.150792562,-24.31999969,-59.29431957,634195.6984,-20878325,0,15936000,0,,8302899,-17.55,5.268,5.2018,5.1514,6.975,-12.57,2.38,,,
MCFT US Equity,55276F107,US55276F1075,BXSSD18,Consumer Discretionary,Leisure Products,Leisure Products,13.42000008,Common Stock,253476576,-2.612479417,-1.105376727,,75286.63492,3189000,0,64575000,0,,220319000,14.61,13.4275,13.3592,13.118,13.7236,0.07,6.34,,,
HDS US Equity,40416M105,US40416M1053,BBL5981,Industrials,Trading Companies & Distributors,Trading Companies & Distributors,34.27999878,Common Stock,6876922880,2.08456495,15.6155117,1.600465542,2548140.968,1336000000,0,744000000,0,-685000000,7886999936,2.98,33.674,31.2919,29.2254,30.5181,-0.35,30.49,,,
Q US Equity,74876Y101,US74876Y1010,B7VM917,Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services,69.06999969,Common Stock,8253948416,6.147226093,7.135099096,0.876293944,845997.3333,388304000,0,-564217024,0,23018000,5737619072,-1.71,69.7555,66.708,65.6126,68.7471,-1.38,13.55,,,
TAX US Equity,53128T102,US53128T1025,BP7ZY77,Consumer Discretionary,Diversified Consumer Services,Specialized Consumer Services,11.94999981,Common Stock,153818112,-35.90257929,-46.91414558,-56.17936075,28433.36508,13875000,0,79934000,0,,160427000,-2.09,17.0165,17.5906,19.1838,21.4012,-27.05,-43.82,,,
ALEX US Equity,14491104,US0144911049,B827VB2,Financials,Real Estate Management & Development,Diversified Real Estate Activities,38.24000168,Common Stock,1872010240,6.399563549,-0.166023854,-6.883899903,199777.7619,31100000,0,1223600000,0,,570500000,-1.36,37.402,35.9784,34.3902,35.4711,-1.32,26.46,,,
GBT US Equity,37890U108,US37890U1088,BZ05388,Health Care,Biotechnology,Biotechnology,20.17000008,Common Stock,615818880,38.72077118,-56.19978195,,267652.2381,-46360000,,140795008,0,0,0,18.59,20.2435,17.4274,20.9409,#N/A N/A,-5.26,6.55,,,
NGVC US Equity,63888U108,US63888U1088,B82C9Z7,Consumer Staples,Food & Staples Retailing,Food Retail,13.35999966,Common Stock,300566368,-38.1195018,-44.67908957,-50.62823385,124709.1111,16388000,0,119461000,0,,646576992,-0.82,17.651,19.4606,19.6972,21.5543,0.07,-25.82,,,
NWSA US Equity,65249B109,US65249B1098,BBGVT40,Consumer Discretionary,Media,Publishing,12.42000008,Common Stock,7316627456,-3.421458726,-17.13085654,-20.00236125,4114856.429,-80000000,,11792000000,20000000,-373000000,8377999872,-3.7,12.6075,12.049,12.3051,13.1884,-2.97,-3.39,,,
ADT US Equity,00101J106,US00101J1060,B7XWRM2,Industrials,Commercial Services & Supplies,Security & Alarm Services,41.97999954,Common Stock,6949621760,1.76969586,28.14404287,12.95669611,5024605.238,288000000,0,2904999936,0,,3587000000,#N/A N/A,41.669,41.1688,36.1971,34.5629,0.45,41.92,,,
CONE US Equity,23283R100,US23283R1005,B7YRLH9,Financials,Real Estate Investment Trusts (REITs),Specialized REITs,44.13000107,REIT,3493140480,-1.009422935,27.23044003,40.32291269,968652.2857,-20200000,0,821600000,0,0,399300000,11.74,43.8435,42.1196,39.1105,36.2465,3.04,20.83,,,
ZTS US Equity,98978V103,US98978V1035,B95WG16,Health Care,Pharmaceuticals,Pharmaceuticals,47.02999878,Common Stock,23355275264,9.293703338,8.64563772,4.813428913,4494422.476,339000000,0,1068000000,0,182000000,4765000064,0.83,47.463,44.1098,44.2952,44.8413,-3.31,9.47,,,
AFH US Equity,,KYG062071157,B9B9871,Financials,Insurance,Property & Casualty Insurance,17.56999969,Common Stock,208914896,-1.236656601,-8.963728552,-7.477620292,38340.98413,14468000,276000,122681504,6940500,-17166000,156889000,2.39,17.841,17.7572,18.0392,18.1903,-2.06,0.86,,,
IBTX US Equity,45384B106,US45384B1061,B9M9ZZ7,Financials,Banks,Regional Banks,36.59999847,Common Stock,675671808,31.98701435,-9.340654976,-6.074723795,61836.90476,41786000,180000,616257984,0,,201387000,4.12,30.6685,29.5152,30.1902,35.6454,12.55,22.70,,,
USMD US Equity,903313104,US9033131049,B84B327,Health Care,Health Care Providers & Services,Health Care Services,11.43999958,Common Stock,130210376,5.535049994,25.85257853,14.05782537,3278.109091,-31257000,,134244992,0,,320721000,79.02,11.466,10.0548,8.9186,8.5828,2.6,52.74,,,
SAIC US Equity,808625107,US8086251076,BDTZZG7,Information Technology,IT Services,IT Consulting & Other Services,53.09000015,Common Stock,2400271872,2.935287997,18.13475881,5.849541647,299766.9841,117000000,0,380000000,0,8000000,4315000064,2.79,52.972,49.244,46.6386,46.6586,-0.52,25.30,,,
PARR US Equity,69888T207,US69888T2078,BJH08C3,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing,19.11000061,Common Stock,777203904,1.111116381,-17.48704345,-21.29324518,135175.5397,-39911000,0,340611008,0,,2066336992,-19.94,19.371,19.597,21.3536,21.2011,-2.9,-20.11,,,
WHF US Equity,96524V106,US96524V1061,B86YGD6,Financials,Capital Markets,Asset Management & Custody Banks,9.989999771,Common Stock,182855856,-3.197673774,-8.802205681,-11.68217082,26760,-2828000,0,244052000,0,0,47074000,4.7,10.0525,10.0486,10.3356,11.4586,-1.14,9.29,,,
CBF US Equity,139794101,US1397941014,B8HFV22,Financials,Banks,Regional Banks,30.22999954,Common Stock,1305615360,-2.54674695,-8.220563009,9.088860979,117432.4444,53172000,0,996993024,0,-139462000,309998000,2.36,30.684,30.4182,30.4635,30.8623,-1.31,-0.38,,,
SBY US Equity,82735Q102,US82735Q1022,B91NKY4,Financials,Real Estate Investment Trusts (REITs),Residential REITs,14.60000038,REIT,522461664,0.257401276,-10.27707373,-4.742270033,278982.6825,-9952000,100000,529112992,1000000,0,113694000,7.12,14.4665,14.3158,14.4377,15.281,2.03,5.50,,,
RXDX US Equity,451731103,US4517311035,BG6N9H4,Health Care,Biotechnology,Biotechnology,6.920000076,Common Stock,279337344,6.461539635,-31.75542562,-18.39622111,317773.2222,-92458001,0,135984992,0,0,0,-1.95,7.757,7.0648,9.0529,11.0028,-14.57,-30.66,,,
TPHS US Equity,89656D101,US89656D1019,B8946X3,Financials,Real Estate Management & Development,Real Estate Operating Companies,7.429999828,Common Stock,189297248,10.23738992,23.83333047,-10.48193184,7548.133333,,,5201000,0,-89779000,,5.92,7.2855,6.8006,6.3397,6.6703,1.09,24.04,,,
NBHC US Equity,633707104,US6337071046,B888DV3,Financials,Banks,Regional Banks,19.98999977,Common Stock,587742080,-0.744784623,-11.08636782,5.479471897,186405.3492,3886000,0,603923008,0,-55185000,199724000,6.55,20.271,20.0966,20.1251,20.6493,-0.94,1.79,,,
MYOK US Equity,62857M105,US62857M1053,BYNZF59,Health Care,Pharmaceuticals,Pharmaceuticals,11.43999958,Common Stock,309063968,18.67219059,8.641974079,,61427.5873,,,93873000,0,0,,8.04,11.9105,9.8276,10.487,#N/A N/A,-7.59,27.11,,,
EVHC US Equity,29413U103,US29413U1034,BCT5P15,Health Care,Health Care Providers & Services,Health Care Services,22.62999916,Common Stock,4233568256,11.42294316,-19.49484643,-41.63012924,2978290.492,150750000,0,1966539008,0,0,5447916032,9.63,21.7035,21.4992,22.4243,29.4581,-1.27,2.40,,,
DYN US Equity,26817R108,US26817R1086,B6TFK30,Utilities,Independent Power and Renewable Electricity Producers,Independent Power Producers & Energy Traders,17.62999916,Common Stock,2066953600,27.2005743,-9.403905497,-47.52976202,3503922.444,47000000,22000000,2520999936,400000000,29000000,3870000000,6.86,15.877,13.4242,12.3919,17.2814,2.86,48.90,,,
